screen,file,line,operation,method,key_used,key_class,stable_id_available,rows_diverging_2021_2024,direction,evidence
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,158,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,242,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,129,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,287,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,345,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,431,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,516,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,81,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,136,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,139,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,145,MEMBERSHIP,isin,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,146,MEMBERSHIP,isin,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,147,MEMBERSHIP,isin,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,266,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,423,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,434,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,474,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,498,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,499,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/R14_D10_COACHING_CORRECTION/cross_check_vs_d12.py,135,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/R14_D10_COACHING_CORRECTION/cross_check_vs_d12.py,136,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,222,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,314,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,341,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/data_lane,player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,438,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/discovery_wave_1,player_program/discovery_wave_1/retrospective_gate_audit.py,257,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/discovery_wave_1,player_program/discovery_wave_1/retrospective_gate_audit.py,466,LOOKUP,map,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/discovery_wave_1,player_program/discovery_wave_1/retrospective_gate_audit.py,485,MEMBERSHIP,isin,<var:gidx>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/discovery_wave_1,player_program/discovery_wave_1/retrospective_gate_audit.py,623,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/discovery_wave_1,player_program/discovery_wave_1/retrospective_gate_audit.py,862,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/fit_rate_and_p3.py,player_program/fit_rate_and_p3.py,80,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/fit_rate_and_p3.py,player_program/fit_rate_and_p3.py,84,LOOKUP,map,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/fit_rate_and_p3.py,player_program/fit_rate_and_p3.py,85,LOOKUP,map,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/fit_rate_and_p3.py,player_program/fit_rate_and_p3.py,131,LOOKUP,map,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/fit_rate_and_p3.py,player_program/fit_rate_and_p3.py,135,LOOKUP,map,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/fit_rate_and_p3.py,player_program/fit_rate_and_p3.py,348,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/fit_rate_and_p3.py,player_program/fit_rate_and_p3.py,352,GROUPBY,groupby,<var:c>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/fit_rate_and_p3.py,player_program/fit_rate_and_p3.py,356,GROUPBY,groupby,<var:c>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/future_research,player_program/future_research/F11_PLAYER_ALLOCATION_ARCHITECTURE/MEASURE.py,145,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/future_research,player_program/future_research/F11_PLAYER_ALLOCATION_ARCHITECTURE/MEASURE.py,146,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/future_research,player_program/future_research/F11_PLAYER_ALLOCATION_ARCHITECTURE/MEASURE.py,148,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/future_research,player_program/future_research/F16_PLAYER_PROPS/measure_props_evidence.py,47,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/future_research,player_program/future_research/F16_PLAYER_PROPS/measure_props_evidence.py,51,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/future_research,player_program/future_research/F16_PLAYER_PROPS/measure_props_evidence.py,53,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/future_research,player_program/future_research/F16_PLAYER_PROPS/measure_props_evidence.py,69,GROUPBY,groupby,<sub:game_id>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/future_research,player_program/future_research/F16_PLAYER_PROPS/measure_props_evidence.py,71,JOIN,join,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/future_research,player_program/future_research/F16_PLAYER_PROPS/measure_props_evidence.py,109,JOIN,join,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/future_research,player_program/future_research/F16_PLAYER_PROPS/measure_props_evidence.py,111,MEMBERSHIP,isin,<var:props_gids>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/future_research,player_program/future_research/F16_PLAYER_PROPS/measure_props_evidence.py,122,MEMBERSHIP,isin,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/future_research,player_program/future_research/F16_PLAYER_PROPS/measure_props_evidence.py,133,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/future_research,player_program/future_research/F16_PLAYER_PROPS/measure_props_evidence.py,167,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/gate_invocation.py,player_program/gate_invocation.py,928,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/TESTS.py,138,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/TESTS.py,139,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/clustered_inference.py,135,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/clustered_inference.py,160,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/clustered_inference.py,193,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/clustered_inference.py,216,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/clustered_inference.py,231,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/clustered_inference.py,264,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/clustered_inference.py,270,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/clustered_inference.py,302,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/clustered_inference.py,472,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/measure.py,129,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/measure.py,157,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/measure.py,158,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/measure.py,159,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I12_DESIGN_DEPENDENCY_AUDIT/MEASURE.py,149,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I12_DESIGN_DEPENDENCY_AUDIT/design_dependency_audit.py,692,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I13_REPRODUCIBILITY_RUNNER/payload_universe_census.py,98,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/I13_REPRODUCIBILITY_RUNNER/payload_universe_census.py,119,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/O14_OPS_ENTITY_RESOLUTION/fix_entity_resolution.py,153,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/O14_OPS_ENTITY_RESOLUTION/fix_entity_resolution.py,166,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/O14_OPS_ENTITY_RESOLUTION/repro_entity_resolution.py,174,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/ops_lane,player_program/ops_lane/O14_OPS_ENTITY_RESOLUTION/repro_entity_resolution.py,220,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/p3_concentration_addendum.py,player_program/p3_concentration_addendum.py,100,GROUPBY,groupby,<var:lab>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/possession_artifact_v1.py,player_program/possession_artifact_v1.py,217,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/possession_artifact_v1.py,player_program/possession_artifact_v1.py,319,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/possession_artifact_v1.py,player_program/possession_artifact_v1.py,322,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/possession_features.py,player_program/possession_features.py,311,MEMBERSHIP,isin,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/possession_features.py,player_program/possession_features.py,313,MEMBERSHIP,isin,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/preserved_uncommitted_d69aa02,player_program/preserved_uncommitted_d69aa02/run_player_oof_v14.py,538,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/preserved_uncommitted_d69aa02,player_program/preserved_uncommitted_d69aa02/run_player_oof_v14.py,629,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/preserved_uncommitted_d69aa02,player_program/preserved_uncommitted_d69aa02/run_player_oof_v14.py,772,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/preserved_uncommitted_d69aa02,player_program/preserved_uncommitted_d69aa02/run_team_oof_v12_2.py,337,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/preserved_uncommitted_d69aa02,player_program/preserved_uncommitted_d69aa02/run_team_oof_v12_2.py,444,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/preserved_uncommitted_d69aa02,player_program/preserved_uncommitted_d69aa02/run_team_oof_v12_2.py,546,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/receipt_integrity.py,player_program/receipt_integrity.py,309,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/receipt_integrity.py,player_program/receipt_integrity.py,425,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/run_p3_downstream.py,player_program/run_p3_downstream.py,350,GROUPBY,groupby,<var:lab>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/score_v14_v15.py,player_program/score_v14_v15.py,182,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/score_v14_v15.py,player_program/score_v14_v15.py,235,GROUPBY,groupby,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/score_v14_v15.py,player_program/score_v14_v15.py,239,GROUPBY,groupby,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/score_v14_v15.py,player_program/score_v14_v15.py,327,GROUPBY,groupby,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2a,player_program/stage2a/build_correction_addendum.py,38,GROUPBY,groupby,<var:by>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2a,player_program/stage2a/build_evidence_packet.py,71,GROUPBY,groupby,<var:by>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2a,player_program/stage2a/build_evidence_packet.py,115,JOIN,merge,<var:key>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P22_POSTGAME_SURROGATE_GUARD/TESTS.py,85,SETINDEX,set_index,<attr:name>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P22_POSTGAME_SURROGATE_GUARD/TESTS.py,98,SETINDEX,set_index,<attr:name>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P22_POSTGAME_SURROGATE_GUARD/postgame_surrogate_guard.py,293,SETINDEX,set_index,<sub:?>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P22_POSTGAME_SURROGATE_GUARD/postgame_surrogate_guard.py,418,GROUPBY,groupby,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P23_DIMENSION_CARDINALITY_GUARD/merge_guard.py,467,JOIN,merge,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P24_INJURY_REGIME_LEDGER/TESTS.py,74,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P24_INJURY_REGIME_LEDGER/measure_injury_regimes.py,103,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P24_INJURY_REGIME_LEDGER/measure_injury_regimes.py,535,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P25_OFFSET_DEPENDENCY_GUARD/offset_dependency_guard.py,341,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P26_ARM_SPECIFIC_K0_CONTRACT/MEASURE.py,106,PIVOT,unstack,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P27_FOLD_LOCAL_ESTIMABILITY_GUARD/TESTS.py,337,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P27_FOLD_LOCAL_ESTIMABILITY_GUARD/fold_estimability_guard.py,148,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P27_FOLD_LOCAL_ESTIMABILITY_GUARD/fold_estimability_guard.py,165,GROUPBY,groupby,<var:c>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P27_FOLD_LOCAL_ESTIMABILITY_GUARD/fold_estimability_guard.py,308,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P29_TIP_TIME_AND_COVERAGE_AUDIT/run_measurements.py,110,GROUPBY,groupby,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P29_TIP_TIME_AND_COVERAGE_AUDIT/run_measurements.py,386,MEMBERSHIP,isin,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P2B_MARKET_ODDS_ELIGIBILITY/run_measurements.py,90,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P2B_MARKET_ODDS_ELIGIBILITY/run_measurements.py,241,MEMBERSHIP,isin,<var:gids>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A03/arm_a03.py,329,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A03/arm_a03.py,330,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A03/tests/TESTS.py,105,UNIQUE,unique,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A05/a05_cal_playoff_intercept.py,136,MEMBERSHIP,isin,<var:ind>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A08/features.py,106,GROUPBY,groupby,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A08/features.py,157,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A08/features.py,176,JOIN,merge,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A08/features.py,210,JOIN,merge,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A08/tests/test_a08.py,107,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A08/tests/test_a08.py,189,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A08/tests/test_a08.py,197,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A08/tests/test_a08.py,413,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A09/feature_construction.py,75,GROUPBY,groupby,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A10/feature_construction.py,99,GROUPBY,groupby,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
player_program/stage2b,player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A11/feature_construction.py,97,GROUPBY,groupby,<none>,UNRESOLVED_KEY,NOT_APPLICABLE,,NOT_MEASURED,
