test,target,stratum,variant,draw,value
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1733,0.004933381538752458
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1734,-0.0029179242684833425
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1735,-0.0014519032029650623
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1736,0.005785096658269858
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1737,0.001324873864208213
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1738,-0.002960177420593778
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1739,-0.007235438122947569
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1740,-0.00020496993530106102
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1741,-0.0014399686329773554
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1742,-0.00047665895546884817
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1743,0.005837068845007827
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1744,0.003043555007514676
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1745,-0.00024488301543208887
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1746,-0.00013699208199907122
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1747,-0.0017474874269235877
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1748,0.0008894046533862791
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1749,0.002276830333215183
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1750,-0.0036003904681056625
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1751,-0.007533957468482984
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1752,-0.006142030557405414
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1753,-0.01028852935393309
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1754,0.004713227757864278
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1755,-0.007972884679418882
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1756,0.0020054030082344446
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1757,0.004678110022581838
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1758,0.0026913831810639523
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1759,0.0036713633820213607
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1760,-0.009311548166955133
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1761,-0.000978797241289515
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1762,0.0016284382856467615
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1763,0.0004583312195392672
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1764,-0.0023722965149375907
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1765,0.00428634547322564
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1766,-0.004364922509393236
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1767,-0.0055489789177866665
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1768,0.0022310480054590106
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1769,-0.0008548498290905666
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1770,0.005980433270535541
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1771,-0.0008213717466956855
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1772,0.0047055971660681884
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1773,0.001554243097525949
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1774,-0.003909352729555999
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1775,-0.006018994189122129
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1776,-0.003736667597491328
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1777,0.004220352957634299
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1778,-0.0009911747829666026
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1779,0.005145246045332509
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1780,-0.0025345171372391988
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1781,-0.0035107832573899427
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1782,-0.0024786901917960387
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1783,-0.009272003943943605
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1784,0.005007382182089617
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1785,0.0004071314415115748
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1786,-0.0004615416014740853
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1787,0.001828195930763363
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1788,0.006435597829275206
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1789,0.0018547743704336683
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1790,-0.009298334686974233
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1791,-0.005343392115848873
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1792,-0.004973254885358466
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1793,-0.006343177126616321
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1794,0.003823682074269638
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1795,0.012477180729106504
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1796,-0.012161453979198614
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1797,-0.0021240640216969517
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1798,0.010270771190420754
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1799,-0.00427291987636343
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1800,0.0017465914603392958
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1801,0.00037854909771365265
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1802,0.0021035972371472303
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1803,0.0017040931177308594
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1804,0.005701607432159778
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1805,-0.005611995899753958
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1806,0.0005930885292286228
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1807,-0.0018148848817996761
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1808,-0.005698536334292217
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1809,0.007508463737468973
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1810,8.404177935895021e-05
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1811,0.011822992523213342
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1812,0.004883606540570367
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1813,-0.0010373896055293165
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1814,-0.009153694012990774
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1815,-0.0013723888122989948
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1816,-0.0024791402763558743
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1817,0.0068696786837106096
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1818,3.572171533695875e-05
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1819,0.0057698545690766205
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1820,-0.00039366604780081
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1821,0.0011493165720372503
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1822,-0.00984677112193501
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1823,-0.005392281903311802
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1824,-0.010690053408364424
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1825,-0.001627279796101563
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1826,-0.006301250327519512
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1827,0.004126545726450274
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1828,-0.0031782673447665537
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1829,0.0031084188685222038
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1830,-0.004368277691547512
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1831,-0.004092499996933335
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1832,0.003660107748863761
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1833,-0.0011303897375000529
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1834,-0.0056764430157033
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1835,0.0008670105889008469
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1836,-0.0015972815336920936
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1837,0.00012420318358138865
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1838,-0.00540220661318645
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1839,0.006834043132403642
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1840,0.00021613563585311753
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1841,0.001609449263721825
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1842,-0.005225683271314997
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1843,-0.0030126277773329184
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1844,-0.0038768661242784283
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1845,-0.00024560919802434094
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1846,0.008186837100975869
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1847,-0.0034049045844461788
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1848,-0.008384697181282244
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1849,-0.0008487710514027074
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1850,0.0010049415876790106
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1851,-0.006356280824105147
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1852,-0.0020659670454168063
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1853,0.0025558141680259157
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1854,-0.0013468995882413854
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1855,-0.006046699924748492
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1856,0.003472911341447931
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1857,-0.010210581858634604
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1858,0.005218751365156018
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1859,-0.010396796728854822
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1860,-0.0074235304985562104
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1861,-0.0051116818305551575
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1862,0.008576327488010543
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1863,0.0022158823486666296
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1864,-0.005560720877398653
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1865,0.0034418171416303596
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1866,-0.006508045211724828
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1867,-0.006832675925417761
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1868,0.00027915952374373763
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1869,0.000761142316388843
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1870,0.005218519519170471
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1871,0.011277528553461598
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1872,-0.0036769641537036796
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1873,-0.003449027366244711
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1874,0.005317912902000451
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1875,-0.003189667205411526
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1876,-0.0006548891780444033
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1877,0.00758433886854696
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1878,-0.002793428829024207
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1879,0.0012798090983426346
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1880,-0.0010913923941303836
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1881,-0.0005758957323420883
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1882,0.0036966173360139373
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1883,0.017177659899826597
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1884,-0.0036659496401600317
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1885,0.0028790282076100004
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1886,-0.0017015172200224205
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1887,-0.0019836449440166735
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1888,-0.010520943445799657
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1889,-0.002059512305414766
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1890,-0.00421521063970908
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1891,0.007822775290874464
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1892,0.007339175721757362
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1893,0.0022431975756446927
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1894,-0.009663109914381969
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1895,0.007806372556694577
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1896,0.0014661701086640339
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1897,0.004795624273603866
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1898,0.002422753711935373
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1899,0.013451540230261001
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1900,0.004810389944422083
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1901,0.005956976514110766
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1902,0.002457932981655301
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1903,0.0013255644307367685
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1904,-0.003807348431525017
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1905,0.0043042486087818055
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1906,0.0013589511913736758
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1907,-0.00603220086653088
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1908,-0.0040110700266163994
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1909,0.0034493655777028277
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1910,0.007173764331901812
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1911,-0.0034218069702283156
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1912,-0.0013516068745396254
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1913,-0.003171082643473947
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1914,0.00023088227215913745
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1915,0.006922601196163401
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1916,0.001561470526677786
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1917,-0.005493108039845181
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1918,-0.0013936575935265996
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1919,0.005537114404371789
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1920,-0.004922054011604442
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1921,0.005135851944084134
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1922,0.0029253804604462822
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1923,0.0024742783487003727
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1924,-0.0022805658533723598
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1925,-0.0036571273617204214
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1926,-0.004725566727861745
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1927,0.0006669215254483787
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1928,-0.00869608205599228
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1929,-0.0013931067288560073
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1930,0.00831008430014426
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1931,-0.011860475862623924
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1932,-0.004442992974422566
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1933,-0.010342251624858502
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1934,0.002574252683229925
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1935,0.010338931625934114
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1936,0.004377628246007388
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1937,-0.0022520453415590847
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1938,-0.006741600163587419
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1939,0.0020112238250729634
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1940,-0.002400253871649597
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1941,-0.00708495786984625
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1942,-0.00048325826628049887
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1943,0.0023736495792116784
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1944,0.009310758067381473
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1945,0.0020396397431318683
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1946,-0.0054350268510343445
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1947,0.003607531015890269
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1948,-0.006544047006966167
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1949,-0.0060752393254939925
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1950,0.0013180222816631438
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1951,-0.005465580687707182
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1952,-0.013081506386614756
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1953,0.0027785886003180963
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1954,-0.0034111884700267583
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1955,-0.0014057976983123538
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1956,0.004923847579725283
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1957,-0.00046929340888027146
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1958,0.010202331624566947
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1959,-0.005475516721660721
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1960,-0.0005596301625837511
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1961,0.0021711151108927272
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1962,0.00751009343038758
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1963,0.007801331736039169
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1964,-0.003681554179322212
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1965,0.0046965915117292995
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1966,0.014259926866868387
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1967,-0.010170476313366955
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1968,0.0033466011180371368
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1969,-0.0064557943941435676
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1970,0.005772980765514656
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1971,-0.009839147353095871
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1972,0.005811810378834636
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1973,-0.006152752092523018
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1974,-0.0031596351889206214
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1975,0.003754362320558625
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1976,-0.009660055994956219
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1977,-0.0015046536030702547
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1978,0.0018424699973528338
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1979,0.007435267466414433
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1980,0.0009799864532644574
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1981,-0.0039609002632327315
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1982,-0.003474459290448124
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1983,0.00016393610015521444
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1984,-0.0016386166787637755
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1985,0.008375069066108737
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1986,0.0073781221299945654
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1987,0.005108768868621263
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1988,0.0010507804643375667
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1989,0.008648427081801063
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1990,-0.00596664637486693
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1991,0.0037484528547316797
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1992,-0.0009832440463198753
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1993,0.004275975465442312
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1994,0.010377038015871736
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1995,0.002730107339409465
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1996,-0.004957319314914669
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1997,0.002030222309987277
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1998,0.00028126373549896416
ref_variant_vs_D094,pts,wf_eval_2023_24,V4,1999,-0.0009278844951706052
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,0,-0.0051068385783670355
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,1,-0.001027678746681555
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,2,0.00010419710640875872
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,3,-0.0016503880090334828
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,4,0.0006634582305964972
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,5,-0.001407442825952341
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,6,-0.0005885223031350867
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,7,0.003256940253052442
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,8,-0.001607695364247622
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,9,-0.0010165670864985838
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,10,0.0013256511409024355
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,11,0.002506941297416937
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,12,0.0024389780566107964
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,13,0.0014685694119506124
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,14,-0.00438335544427588
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,15,0.0024801741520898927
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,16,-0.00014055963725771077
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,17,-0.0013573160117529095
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,18,0.0007518667790565979
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,19,0.0015605875503818185
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,20,0.0016021383769351469
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,21,-0.0026396462267248163
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,22,0.002489312990387751
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,23,-0.0012356227841251383
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,24,0.0011718743520601216
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,25,-0.0012908159849902771
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,26,0.0021923669560235184
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,27,0.003411022528398193
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,28,0.004875771561937159
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,29,0.0009771452818945652
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,30,0.003274897713204919
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,31,0.003809172450743589
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,32,0.0012108963666031536
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,33,-0.0015709197670899923
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,34,-0.0002531691540504267
ref_variant_vs_D094,pts,wf_eval_2023_24,V5,35,-0.003335718818201062
