file,line,op,method,keys,class,name_evidence,src
exploration/E1_I0004_shot_selection/analyze.py,460,UNIQUE,unique,<none>,UNRESOLVED_KEY,,"np.unique(np.array(key), return_inverse=True)"
exploration/E1_I0004_shot_selection/analyze.py,558,UNIQUE,unique,<none>,UNRESOLVED_KEY,,"np.unique(key, return_inverse=True)"
exploration/E1_I0004_shot_selection/analyze.py,60,UNIQUE,unique,season,NOT_PLAYER_KEYED,,SEL['season'].unique()
exploration/E1_I0004_shot_selection/analyze.py,61,UNIQUE,unique,season,NOT_PLAYER_KEYED,,CONV['season'].unique()
exploration/E1_I0004_shot_selection/analyze.py,449,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"SEL[SEL['zone'] == RA][['pid', 'season', 'game_id', 'role_prior_fga']].drop_duplicates()"
exploration/E1_I0004_shot_selection/analyze.py,451,JOIN,merge,pid|season|GAME_ID|pid|season|GAME_ID,NOT_PLAYER_KEYED,,"df[df['zone'] == RA].merge(rr.rename(columns={'game_id': 'GAME_ID'}), left_on=['pid', 'season', 'GAME_ID'], right_on=['p"
exploration/E1_I0004_shot_selection/analyze.py,569,UNIQUE,unique,<none>,UNRESOLVED_KEY,,"np.unique(gs.to_numpy(), return_inverse=True)"
exploration/E1_I0004_shot_selection/analyze.py,58,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,,SEL['season'].isin(PARTITION)
exploration/E1_I0004_shot_selection/analyze.py,59,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,,CONV['season'].isin(PARTITION)
exploration/E1_I0004_shot_selection/analyze.py,168,UNIQUE,unique,<none>,UNRESOLVED_KEY,,np.unique(seasons)
exploration/E1_I0004_shot_selection/analyze.py,62,UNIQUE,unique,season,NOT_PLAYER_KEYED,,SEL['season'].unique()
exploration/E1_I0004_shot_selection/analyze.py,63,UNIQUE,unique,season,NOT_PLAYER_KEYED,,CONV['season'].unique()
exploration/E1_I0004_shot_selection/analyze.py,86,GROUPBY,groupby,<attr:values>,UNRESOLVED_KEY,,"cl.groupby(cl.values, sort=False)"
exploration/E1_I0004_shot_selection/analyze.py,641,UNIQUE,unique,season,NOT_PLAYER_KEYED,,SEL['season'].unique()
exploration/E1_I0004_shot_selection/analyze.py,642,UNIQUE,unique,season,NOT_PLAYER_KEYED,,CONV['season'].unique()
exploration/E1_I0004_shot_selection/analyze.py,580,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,gs.nunique()
exploration/E1_I0004_shot_selection/analyze.py,584,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,gs.nunique()
exploration/E1_I0004_shot_selection/build_frames.py,98,LOOKUP,map,SHOT_ZONE_BASIC,NOT_PLAYER_KEYED,,"shots['SHOT_ZONE_BASIC'].map(lambda z: 'Corner 3' if z in ('Left Corner 3', 'Right Corner 3') else z)"
exploration/E1_I0004_shot_selection/build_frames.py,104,UNIQUE,unique,TEAM_ID,NOT_PLAYER_KEYED,,shots.groupby('GAME_ID')['TEAM_ID'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,140,JOIN,merge,OPP_TEAM_ID|season|zone,NOT_PLAYER_KEYED,,"s.merge(season_tot, on=['OPP_TEAM_ID', 'season', 'zone'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,141,JOIN,merge,OPP_TEAM_ID|season,NOT_PLAYER_KEYED,,"s.merge(season_pool, on=['OPP_TEAM_ID', 'season'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,142,JOIN,merge,OPP_TEAM_ID|season|GAME_ID|zone,NOT_PLAYER_KEYED,,"s.merge(game_zone, on=['OPP_TEAM_ID', 'season', 'GAME_ID', 'zone'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,143,JOIN,merge,OPP_TEAM_ID|season|GAME_ID,NOT_PLAYER_KEYED,,"s.merge(game_pool, on=['OPP_TEAM_ID', 'season', 'GAME_ID'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,156,GROUPBY,groupby,PLAYER_ID|zone,PLAYER_ID_KEYED,player_id,"pz.groupby(['PLAYER_ID', 'zone'])"
exploration/E1_I0004_shot_selection/build_frames.py,164,JOIN,merge,PLAYER_ID|season|zone,PLAYER_ID_KEYED,player_id,"s.merge(b0, on=['PLAYER_ID', 'season', 'zone'], how='inner')"
exploration/E1_I0004_shot_selection/build_frames.py,200,JOIN,merge,OPP_TEAM_ID|season|GAME_ID,NOT_PLAYER_KEYED,,"og.merge(ogz, on=['OPP_TEAM_ID', 'season', 'GAME_ID'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,233,JOIN,merge,player_id|season|game_id,PLAYER_ID_KEYED,player_id,"pg.merge(lg[['player_id', 'season', 'game_id', 'lg_prior']], on=['player_id', 'season', 'game_id'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,235,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,pg.groupby('season')['lg_prior'].transform(lambda x: x.bfill().ffill())
exploration/E1_I0004_shot_selection/build_frames.py,240,JOIN,merge,GAME_ID|GAME_EVENT_ID,NOT_PLAYER_KEYED,,"ras.merge(s[['GAME_ID', 'GAME_EVENT_ID', 'O1']], on=['GAME_ID', 'GAME_EVENT_ID'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,242,JOIN,merge,OPP_TEAM_ID|season|GAME_ID,NOT_PLAYER_KEYED,,"ras.merge(og[['OPP_TEAM_ID', 'season', 'GAME_ID', 'O2']], on=['OPP_TEAM_ID', 'season', 'GAME_ID'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,244,JOIN,merge,PLAYER_ID|season,PLAYER_ID_KEYED,player_id,"ras.merge(b0[b0['zone'] == RA][['PLAYER_ID', 'season', 'B0_loso_zone_rate']].rename(columns={'B0_loso_zone_rate': 'B0'})"
exploration/E1_I0004_shot_selection/build_frames.py,247,JOIN,merge,PLAYER_ID|season|GAME_ID,PLAYER_ID_KEYED,player_id,"ras.merge(pg[['player_id', 'season', 'game_id', 'B1', 'B2', 'n_prior', 'exp_att']].rename(columns={'player_id': 'PLAYER_"
exploration/E1_I0004_shot_selection/build_frames.py,389,JOIN,merge,PLAYER_ID|season|GAME_ID|zone,PLAYER_ID_KEYED,player_id,"panel.merge(pzt, on=['PLAYER_ID', 'season', 'GAME_ID', 'zone'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,414,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,"_v['share'].groupby(_kk, sort=False).transform(lambda x: x.ewm(alpha=ALPHA_EFF, adjust=True, ignore_na=True).mean())"
exploration/E1_I0004_shot_selection/build_frames.py,433,SORT,sort_values,season|zone|game_date,NOT_PLAYER_KEYED,,"lgd.sort_values(['season', 'zone', 'game_date'], kind='stable')"
exploration/E1_I0004_shot_selection/build_frames.py,435,SORT,sort_values,season|game_date,NOT_PLAYER_KEYED,,"shots5.groupby(['season', 'game_date']).size().rename('t').reset_index().sort_values(['season', 'game_date'], kind='stab"
exploration/E1_I0004_shot_selection/build_frames.py,438,JOIN,merge,season|game_date,NOT_PLAYER_KEYED,,"lgd.merge(lgt[['season', 'game_date', 'cumt']], on=['season', 'game_date'])"
exploration/E1_I0004_shot_selection/build_frames.py,440,JOIN,merge,season|game_date|zone,NOT_PLAYER_KEYED,,"panel.merge(lgd[['season', 'game_date', 'zone', 'lg_share_prior']], on=['season', 'game_date', 'zone'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,442,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,"panel.groupby(['season', 'zone'])['lg_share_prior'].transform(lambda x: x.bfill().ffill())"
exploration/E1_I0004_shot_selection/build_frames.py,474,JOIN,merge,season|game_date|zone,NOT_PLAYER_KEYED,,"oslong.merge(lgd[['season', 'game_date', 'zone', 'lg_share_prior']], on=['season', 'game_date', 'zone'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,479,JOIN,merge,OPP_TEAM_ID|season|game_id|zone,NOT_PLAYER_KEYED,,"panel.merge(oslong[['OPP_TEAM_ID', 'season', 'GAME_ID', 'zone', 'OS', 'opp_share_prior']].rename(columns={'GAME_ID': 'ga"
exploration/E1_I0004_shot_selection/build_frames.py,487,JOIN,merge,player_id|season|game_id,PLAYER_ID_KEYED,player_id,"panel.merge(role, on=['player_id', 'season', 'game_id'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,273,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,cl.nunique()
exploration/E1_I0004_shot_selection/build_frames.py,321,JOIN,merge,OPP_TEAM_ID|season|GAME_ID,NOT_PLAYER_KEYED,,"o.merge(oz, on=['OPP_TEAM_ID', 'season', 'GAME_ID'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,341,JOIN,merge,OPP_TEAM_ID|season|GAME_ID,NOT_PLAYER_KEYED,,"zsh.merge(o[['OPP_TEAM_ID', 'season', 'GAME_ID', 'OC']], on=['OPP_TEAM_ID', 'season', 'GAME_ID'], how='left')"
exploration/E1_I0004_shot_selection/build_frames.py,343,JOIN,merge,PLAYER_ID|season|GAME_ID,PLAYER_ID_KEYED,player_id,"z.merge(p[['player_id', 'season', 'game_id', 'Bz']].rename(columns={'player_id': 'PLAYER_ID', 'game_id': 'GAME_ID'}), on"
exploration/E1_I0004_shot_selection/build_frames.py,94,UNIQUE,unique,season,NOT_PLAYER_KEYED,,shots['season'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,132,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"s.groupby(['OPP_TEAM_ID', 'season', 'zone']).agg(season_att=('made', 'size'), season_mk=('made', 'sum'))"
exploration/E1_I0004_shot_selection/build_frames.py,134,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"s.groupby(['OPP_TEAM_ID', 'season']).agg(pool_att=('made', 'size'), pool_mk=('made', 'sum'))"
exploration/E1_I0004_shot_selection/build_frames.py,136,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"s.groupby(['OPP_TEAM_ID', 'season', 'GAME_ID', 'zone']).agg(game_att=('made', 'size'), game_mk=('made', 'sum'))"
exploration/E1_I0004_shot_selection/build_frames.py,138,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"s.groupby(['OPP_TEAM_ID', 'season', 'GAME_ID']).agg(gpool_att=('made', 'size'), gpool_mk=('made', 'sum'))"
exploration/E1_I0004_shot_selection/build_frames.py,153,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"s.groupby(['PLAYER_ID', 'season', 'zone']).agg(att=('made', 'size'), mk=('made', 'sum'))"
exploration/E1_I0004_shot_selection/build_frames.py,196,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"shots.groupby(['OPP_TEAM_ID', 'season', 'GAME_ID', 'game_date']).agg(pool_att=('made', 'size'), pool_mk=('made', 'sum'))"
exploration/E1_I0004_shot_selection/build_frames.py,198,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"shots[shots['zone'] == RA].groupby(['OPP_TEAM_ID', 'season', 'GAME_ID']).agg(z_att=('made', 'size'), z_mk=('made', 'sum'"
exploration/E1_I0004_shot_selection/build_frames.py,202,SORT,sort_values,OPP_TEAM_ID|season|game_date|GAME_ID,NOT_PLAYER_KEYED,,"og.sort_values(['OPP_TEAM_ID', 'season', 'game_date', 'GAME_ID'], kind='stable')"
exploration/E1_I0004_shot_selection/build_frames.py,224,SORT,sort_values,player_id|season|game_date|game_id,PLAYER_ID_KEYED,player_id,"pg.sort_values(['player_id', 'season', 'game_date', 'game_id'], kind='stable')"
exploration/E1_I0004_shot_selection/build_frames.py,229,SORT,sort_values,season|game_date|game_id,NOT_PLAYER_KEYED,,"pg.sort_values(['season', 'game_date', 'game_id'], kind='stable')"
exploration/E1_I0004_shot_selection/build_frames.py,387,JOIN,merge,key,NOT_PLAYER_KEYED,,"pgt.assign(key=1).merge(pd.DataFrame({'zone': ZONES, 'key': 1}), on='key')"
exploration/E1_I0004_shot_selection/build_frames.py,411,SORT,sort_values,zone|player_id|season|game_date|game_id,PLAYER_ID_KEYED,player_id,"panel.sort_values(['zone', 'player_id', 'season', 'game_date', 'game_id'], kind='stable')"
exploration/E1_I0004_shot_selection/build_frames.py,414,GROUPBY,groupby,<var:_kk>,UNRESOLVED_KEY,,"_v['share'].groupby(_kk, sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,416,GROUPBY,groupby,<var:_kk>,UNRESOLVED_KEY,,"_e.groupby(_kk, sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,424,SORT,sort_values,zone|player_id|season|game_date|game_id,PLAYER_ID_KEYED,player_id,"panel.sort_values(['zone', 'player_id', 'season', 'game_date', 'game_id'], kind='stable')"
exploration/E1_I0004_shot_selection/build_frames.py,451,PIVOT,pivot_table,OPP_TEAM_ID|season|GAME_ID|game_date|zone,NOT_PLAYER_KEYED,,"tg.pivot_table(index=['OPP_TEAM_ID', 'season', 'GAME_ID', 'game_date'], columns='zone', values='a', fill_value=0)"
exploration/E1_I0004_shot_selection/build_frames.py,456,SORT,sort_values,OPP_TEAM_ID|season|game_date|GAME_ID,NOT_PLAYER_KEYED,,"tgw.sort_values(['OPP_TEAM_ID', 'season', 'game_date', 'GAME_ID'], kind='stable')"
exploration/E1_I0004_shot_selection/build_frames.py,499,UNIQUE,unique,season,NOT_PLAYER_KEYED,,SEL['season'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,513,UNIQUE,unique,season,NOT_PLAYER_KEYED,,SEL['season'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,514,UNIQUE,unique,season,NOT_PLAYER_KEYED,,CONV['season'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,515,UNIQUE,unique,season,NOT_PLAYER_KEYED,,COMMON['season'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,83,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,,d['season'].isin(PARTITION)
exploration/E1_I0004_shot_selection/build_frames.py,88,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,,shots['season'].isin(PARTITION)
exploration/E1_I0004_shot_selection/build_frames.py,102,CARDINALITY,value_counts,zone,NOT_PLAYER_KEYED,,shots['zone'].value_counts()
exploration/E1_I0004_shot_selection/build_frames.py,104,GROUPBY,groupby,GAME_ID,NOT_PLAYER_KEYED,,shots.groupby('GAME_ID')
exploration/E1_I0004_shot_selection/build_frames.py,114,CARDINALITY,nunique,GAME_ID,NOT_PLAYER_KEYED,,shots['GAME_ID'].nunique()
exploration/E1_I0004_shot_selection/build_frames.py,116,MEMBERSHIP,isin,<var:ZONES>|zone,NOT_PLAYER_KEYED,,shots['zone'].isin(ZONES)
exploration/E1_I0004_shot_selection/build_frames.py,230,GROUPBY,groupby,season,NOT_PLAYER_KEYED,,"lg.groupby('season', sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,231,GROUPBY,groupby,season,NOT_PLAYER_KEYED,,"lg.groupby('season', sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,235,GROUPBY,groupby,season,NOT_PLAYER_KEYED,,pg.groupby('season')
exploration/E1_I0004_shot_selection/build_frames.py,251,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,,ras['season'].isin(PARTITION)
exploration/E1_I0004_shot_selection/build_frames.py,317,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"shots.groupby(['OPP_TEAM_ID', 'season', 'GAME_ID', 'game_date']).agg(pool_att=('made', 'size'), pool_mk=('made', 'sum'))"
exploration/E1_I0004_shot_selection/build_frames.py,319,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"zsh.groupby(['OPP_TEAM_ID', 'season', 'GAME_ID']).agg(z_att=('made', 'size'), z_mk=('made', 'sum'))"
exploration/E1_I0004_shot_selection/build_frames.py,323,SORT,sort_values,OPP_TEAM_ID|season|game_date|GAME_ID,NOT_PLAYER_KEYED,,"o.sort_values(['OPP_TEAM_ID', 'season', 'game_date', 'GAME_ID'], kind='stable')"
exploration/E1_I0004_shot_selection/build_frames.py,355,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,,CONV['season'].isin(PARTITION)
exploration/E1_I0004_shot_selection/build_frames.py,395,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,panel['game_id'].nunique()
exploration/E1_I0004_shot_selection/build_frames.py,442,GROUPBY,groupby,season|zone,NOT_PLAYER_KEYED,,"panel.groupby(['season', 'zone'])"
exploration/E1_I0004_shot_selection/build_frames.py,490,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,,panel['season'].isin(PARTITION)
exploration/E1_I0004_shot_selection/build_frames.py,91,UNIQUE,unique,season,NOT_PLAYER_KEYED,,shots['season'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,132,GROUPBY,groupby,OPP_TEAM_ID|season|zone,NOT_PLAYER_KEYED,,"s.groupby(['OPP_TEAM_ID', 'season', 'zone'])"
exploration/E1_I0004_shot_selection/build_frames.py,134,GROUPBY,groupby,OPP_TEAM_ID|season,NOT_PLAYER_KEYED,,"s.groupby(['OPP_TEAM_ID', 'season'])"
exploration/E1_I0004_shot_selection/build_frames.py,136,GROUPBY,groupby,OPP_TEAM_ID|season|GAME_ID|zone,NOT_PLAYER_KEYED,,"s.groupby(['OPP_TEAM_ID', 'season', 'GAME_ID', 'zone'])"
exploration/E1_I0004_shot_selection/build_frames.py,138,GROUPBY,groupby,OPP_TEAM_ID|season|GAME_ID,NOT_PLAYER_KEYED,,"s.groupby(['OPP_TEAM_ID', 'season', 'GAME_ID'])"
exploration/E1_I0004_shot_selection/build_frames.py,153,GROUPBY,groupby,PLAYER_ID|season|zone,PLAYER_ID_KEYED,player_id,"s.groupby(['PLAYER_ID', 'season', 'zone'])"
exploration/E1_I0004_shot_selection/build_frames.py,196,GROUPBY,groupby,OPP_TEAM_ID|season|GAME_ID|game_date,NOT_PLAYER_KEYED,,"shots.groupby(['OPP_TEAM_ID', 'season', 'GAME_ID', 'game_date'])"
exploration/E1_I0004_shot_selection/build_frames.py,198,GROUPBY,groupby,OPP_TEAM_ID|season|GAME_ID,NOT_PLAYER_KEYED,,"shots[shots['zone'] == RA].groupby(['OPP_TEAM_ID', 'season', 'GAME_ID'])"
exploration/E1_I0004_shot_selection/build_frames.py,211,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"shots[shots['zone'] == RA].groupby(['PLAYER_ID', 'season', 'GAME_ID', 'game_date']).agg(ra_att=('made', 'size'), ra_mk=("
exploration/E1_I0004_shot_selection/build_frames.py,227,GROUPBY,groupby,<var:kk>,UNRESOLVED_KEY,,"pg.groupby(kk, sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,228,GROUPBY,groupby,<var:kk>,UNRESOLVED_KEY,,"pg.groupby(kk, sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,270,GROUPBY,groupby,<attr:values>,UNRESOLVED_KEY,,"cl.groupby(cl.values, sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,347,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,,z['season'].isin(PARTITION)
exploration/E1_I0004_shot_selection/build_frames.py,397,UNIQUE,unique,season,NOT_PLAYER_KEYED,,panel['season'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,427,GROUPBY,groupby,<var:gk>,UNRESOLVED_KEY,,"panel.groupby(gk, sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,428,GROUPBY,groupby,<var:gk>,UNRESOLVED_KEY,,"panel.groupby(gk, sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,434,GROUPBY,groupby,season|zone,NOT_PLAYER_KEYED,,"lgd.groupby(['season', 'zone'], sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,437,GROUPBY,groupby,season,NOT_PLAYER_KEYED,,"lgt.groupby('season', sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,460,GROUPBY,groupby,<var:tk>,UNRESOLVED_KEY,,"tgw.groupby(tk, sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,498,UNIQUE,unique,season,NOT_PLAYER_KEYED,,SEL['season'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,541,UNIQUE,unique,season,NOT_PLAYER_KEYED,,SEL['season'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,542,UNIQUE,unique,season,NOT_PLAYER_KEYED,,CONV['season'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,542,UNIQUE,unique,season,NOT_PLAYER_KEYED,,COMMON['season'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,206,GROUPBY,groupby,<var:k>,UNRESOLVED_KEY,,"og.groupby(k, sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,317,GROUPBY,groupby,OPP_TEAM_ID|season|GAME_ID|game_date,NOT_PLAYER_KEYED,,"shots.groupby(['OPP_TEAM_ID', 'season', 'GAME_ID', 'game_date'])"
exploration/E1_I0004_shot_selection/build_frames.py,319,GROUPBY,groupby,OPP_TEAM_ID|season|GAME_ID,NOT_PLAYER_KEYED,,"zsh.groupby(['OPP_TEAM_ID', 'season', 'GAME_ID'])"
exploration/E1_I0004_shot_selection/build_frames.py,332,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"zsh.groupby(['PLAYER_ID', 'season', 'GAME_ID', 'game_date']).agg(z_att=('made', 'size'), z_mk=('made', 'sum'))"
exploration/E1_I0004_shot_selection/build_frames.py,462,GROUPBY,groupby,<var:tk>,UNRESOLVED_KEY,,"tgw.groupby(tk, sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,496,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"SEL[['player_id', 'season', 'game_id']].drop_duplicates()"
exploration/E1_I0004_shot_selection/build_frames.py,84,UNIQUE,unique,season,NOT_PLAYER_KEYED,,d['season'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,211,GROUPBY,groupby,PLAYER_ID|season|GAME_ID|game_date,PLAYER_ID_KEYED,player_id,"shots[shots['zone'] == RA].groupby(['PLAYER_ID', 'season', 'GAME_ID', 'game_date'])"
exploration/E1_I0004_shot_selection/build_frames.py,327,GROUPBY,groupby,<var:kz>,UNRESOLVED_KEY,,"o.groupby(kz, sort=False)"
exploration/E1_I0004_shot_selection/build_frames.py,383,GROUPBY,groupby,PLAYER_ID|season|GAME_ID|game_date|TEAM_ID|OPP_TEAM_ID,PLAYER_ID_KEYED,player_id,"shots5.groupby(['PLAYER_ID', 'season', 'GAME_ID', 'game_date', 'TEAM_ID', 'OPP_TEAM_ID'])"
exploration/E1_I0004_shot_selection/build_frames.py,385,GROUPBY,groupby,PLAYER_ID|season|GAME_ID|zone,PLAYER_ID_KEYED,player_id,"shots5.groupby(['PLAYER_ID', 'season', 'GAME_ID', 'zone'])"
exploration/E1_I0004_shot_selection/build_frames.py,432,GROUPBY,groupby,season|game_date|zone,NOT_PLAYER_KEYED,,"shots5.groupby(['season', 'game_date', 'zone'])"
exploration/E1_I0004_shot_selection/build_frames.py,449,GROUPBY,groupby,OPP_TEAM_ID|season|GAME_ID|game_date|zone,NOT_PLAYER_KEYED,,"shots5.groupby(['OPP_TEAM_ID', 'season', 'GAME_ID', 'game_date', 'zone'])"
exploration/E1_I0004_shot_selection/build_frames.py,536,UNIQUE,unique,season,NOT_PLAYER_KEYED,,SEL['season'].unique()
exploration/E1_I0004_shot_selection/build_frames.py,332,GROUPBY,groupby,PLAYER_ID|season|GAME_ID|game_date,PLAYER_ID_KEYED,player_id,"zsh.groupby(['PLAYER_ID', 'season', 'GAME_ID', 'game_date'])"
exploration/E1_I0004_shot_selection/build_frames.py,435,GROUPBY,groupby,season|game_date,NOT_PLAYER_KEYED,,"shots5.groupby(['season', 'game_date'])"
exploration/E1_I0004_shot_selection/dr2_playergame.py,86,UNIQUE,unique,<none>,UNRESOLVED_KEY,,"np.unique(key, return_inverse=True)"
exploration/E1_I0004_shot_selection/dr2_playergame.py,31,UNIQUE,unique,season,NOT_PLAYER_KEYED,,SEL['season'].unique()
exploration/E1_I0004_shot_selection/dr2_playergame.py,30,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,,SEL['season'].isin(PARTITION)
exploration/E1_I0004_shot_selection/dr2_playergame.py,37,UNIQUE,unique,<none>,UNRESOLVED_KEY,,np.unique(ss)
exploration/E1_I0004_shot_selection/dr2_playergame.py,32,UNIQUE,unique,season,NOT_PLAYER_KEYED,,SEL['season'].unique()
