extracted_utc,published_utc,capture_utc,source,player_name,team,status_signal,body_part,reported_limitation,source_tier,game_date_referenced,is_speculation,quoted_evidence,url,model,prompt_version
2026-07-30T19:48:59+00:00,2026-07-29T16:03:59Z,20260730T162855Z,gnews_wings,Paige Bueckers,Dallas Wings,unknown,knee/head,none stated,aggregator,none,True,Paige Bueckers Suffers SCARY Knee Collision & Hits Head,https://news.google.com/rss/articles/CBMiYEFVX3lxTE8xVl9BQzhJdlZwblRkbTNTdkZveHlGZXFvX3NzYTQ1S0x1N2VFR3gtcjRSUEpmeUxkWGczMU82Vy1kclczdUl2aDdJdVdWVzEwU2dxUFhTLXAzeW9FeEpSQg?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T08:06:06Z,20260730T162550Z,gnews_league,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,WNBA Ref SUSPENDED After Caitlin Clark Injury,https://news.google.com/rss/articles/CBMiYEFVX3lxTE4zSUVuaEJwOGl3TXZnTlVwZDAzOFF3RXV6N0hTNGlHS2JyQkQ1cGVmOUgyWEVDem11dnhldVpSazQxVFYtajdISDFxNkFMMnQweFZfb1FRd2pzbmEwRUpOYw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-30T00:01:18Z,20260730T162550Z,gnews_league,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,A'ja Wilson's Post Caitlin Clark Injury WNBA Ratings Theory Just Got Destroyed,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9oandBb0NYM3M0ejlNVnB6YUlha0xBN1B3bFByck50dTVVX01JQmloWU1DMkw4WlFPVF9HQk5DS1ZCbTZBaXpNQTl4SzQ3d19LNEFIMUlMNnFiRUFJZUpHMQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T14:01:04Z,20260730T162550Z,gnews_fever,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Aliyah Boston injury scare,https://news.google.com/rss/articles/CBMi9AFBVV95cUxPUDdFOWVmbk1EYmc3Q0JVWnZEaDd4Y2VvdzBXOUFfejVkcGs2UEhrZ2pRU2k2WE9xSTVZN21KdTZ0ZjNlX3RZdjF4bFRsLVppYVNXSm9RYzhNWFJISko1YzRzSmhGQlE1dVk1LWtHV3NaQ0xpNUtmZzJ2YV9GeWxhZFRTVEhtOTF0NDdIODNrZE1aUzVsVTdRZUhabjItU09RUnVWdVNVcGlaeGlhc0NDbkdleFZGc045NXFTbXF6eXZ5aGJob1BIdTQ2RjVnNkZJTUQzNUFWcEpVYXRSeTFTdERDTkdtd3NzNEF5T1ctV0laMVpx?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T03:07:46Z,20260730T162550Z,gnews_fever,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,WNBA SLAMS Indiana Fever With Heavy Punishment Over BLATANT Caitlin Clark Injury Cover Up,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBCX0dmUVpsZ19LcDFzMjZZV1NzVUxnWTdHM2pRN1hVYjNSSW94d2Q3NFl0SHRUWGE1eFQ2TC0yVW51RkFWMXZndFZXQVFXOURFMTJ6RDdYbWtjMHlGN1U2VQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-30T12:00:07Z,20260730T162550Z,gnews_sky,DiJonai Carrington,Chicago Sky,returning,none stated,none stated,beat_reporter,none,False,"DiJonai Carrington prepares for long-awaited Chicago Sky debut: ‘When I feel good, I’m not ducking no smoke’",https://news.google.com/rss/articles/CBMihgFBVV95cUxQQnJtWl9CVjNkVGxPb29kYzRxUjBzdmpYNHl3WDdWcEpuN3ZSWUdZdFRFQXkxazBsQWpwaFdHLUhuNEpyYWZUZG10V1k3TnJqZERoX3hOOWQtU2U0Tlh5UEJ3SF9xdmdIa0ZkMnMtMVhNc1p2RDloRWl5Rm9XcEk3YlVybl9KUQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-30T12:44:04Z,20260730T162550Z,gnews_fever,Sophie Cunningham,Indiana Fever,unknown,elbow,none stated,aggregator,none,True,Sophie Cunningham's PHANTOM Elbow Injury Has Caitlin Clark Fans Calling BULLSH＊T On Fever MGMT!,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9UT0RTZFdrM1pDVGRVVDlTWkRkN0VYaHhfX2IwZ3dmYU1Ja3Npdnp2ZkxBXzhWajlXTTVFbmR3MXFQX1JVZlpuemV5N0FVVzg0VUI0Tl8zc05qM28?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T16:00:35Z,20260730T162550Z,gnews_lynx,Napheesa Collier,Minnesota Lynx,returning,none stated,none stated,aggregator,none,True,Why Napheesa Collier is a trade candidate despite triumphant injury return to loaded Lynx,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQakppU2VySHNjS2k4NHJXUVB6VUYxSEdESnRrU1VYSGxjZUV4ZVdCVk5Sb0FxQTRnd0VsZmZZSmRWUmdSTi1VVkhCMnU1dS0tb3FTb2JFWkdYZzdKQnFzdmJ6czFRSkh1T3VTOUNrUjMxNC1md3hjMjJuenRQQlpVRTVzc0NON2dvWHdyYmJURWhucUNsdW5JeUFacG96dTkzX25mczZqS3VsZ0NveHQ3U0VjSGlsTm9sT2J3M2pEUGRXTllHLTNjZVpQWW01TmEtNHhURHVzZEQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-30T01:19:00Z,20260730T162550Z,gnews_league,Gabby Williams,Golden State Valkyries,unknown,none stated,none stated,aggregator,none,True,Final Injury Report for Valkyries-Mercury: Will Gabby Williams Play?,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOUi1Lcl9GZ0ZlNmRoVDZGOXRqamdRZ2p4RndMUVo0TkkyeWlWbnlaQkUxaWJDWVBjUFFfbERIMUtuZXFKYXZBOUg2TzdxVk9FNGVtbnRIbHlabVZURFpFWEVYYTBoZEcxeDg3MVd6SG0tb1I1WGM2VDZpaDZ0MUdRNlR6MHR4OVRqM0Z6bEE0clZYRWI3NTFQV3A3SHAyajlHRjluTnhEZHl1NVU2NVhvZENpUG5Kd0FXQkhV?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T01:13:14Z,20260730T162550Z,gnews_fever,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,WNBA OFFICE ISSUING STIFF PUNISHMENT To Indiana Fever For HIDING Caitlin Clark INJURY For MONEY,https://news.google.com/rss/articles/CBMiW0FVX3lxTE50ZGRjcVhkT2ZJejJ2clhtbXgzLUdoQUNyMzRNOFlTSndZdWZOaFB6Wnpxb0hLVDg1d3Vpdzcta0tCOEd3SFBRZlJoR2oxSWhuRU1tMFctZ0Q2VEU?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T10:18:00Z,20260730T162550Z,gnews_fever,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Stephanie White Speaks Out on Aliyah Boston’s Scary Injury,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOMnlfZTV2RzJycXM2Tm9hcE9nXzFlTkY3NFNXX1ZTaHJmNmg3OU9NNFFlS2NKV2x0RWV3NE5vWm44aGNLRGZ0THNkbi12MWlnSUVPaVQ4Y1k4LUdVcjRMZlgwRnVvaU1NZ2FqeWJGODc3ZEZCM0F0RUI3bGhDS0lKbHN6NkFDQ3MyaDFQWWg4VGhRSGI4UkkxOHpFenI5WV9NVVdQeUw2NU4?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T05:04:00Z,20260730T162550Z,gnews_fever,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Indiana Fever thwart Seattle Storm comeback after Aliyah Boston injury: Highlights,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPZFF4djFpV0JOWUlTcGVGZGxNQkFFWmRPNDliX0dqNUJ6X2VyUkVTM1JwMVRpYUctQUZPb2NiemZQM2hKWVlfaVZZSFgtR0JwRzkzR05iOThDWk9VcFZQNDRkamlydEJzOVE5TVZuWXdMRk1zSUhrVUprOWg2Z2FYSDFrYnNrNU9VWTBFdW5mU1VYaXptOEhLVktWQXQwMUloMm1OazRzbEV4SlFfYUZnVXlUT0JjWFhUOFI2dWlMaHg3ekF5dUpydnN4bjJudkZUcWZQM2V2Qmc?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T03:55:32Z,20260730T162550Z,gnews_sky,Angel Reese,Chicago Sky,season_ending,wrist,none stated,aggregator,none,False,Caitlin Clark On Angel Reese's Season-ending Wrist Injury: 'It's Definitely Devastating',https://news.google.com/rss/articles/CBMiW0FVX3lxTE5naWNnbXNjLW1nS3BmYjN1WWd0dFp0OFdHeVZqOU9fVFluMlF0OXpMLTdSbF9MWTY2WHZadE85bnZIT09FbzlPOUE1dGM3UGdNeE5DM040U0ZuRmc?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T20:00:00Z,20260730T162550Z,gnews_dream,Alanna Smith,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Dream-Wings: Will Alanna Smith, Te-Hina Paopao Play?",https://news.google.com/rss/articles/CBMihwFBVV95cUxQclFmLWtVWGdnQllrampscENIelRzZnhUTllYYkxjWmZucjlueHRGTGl4RmFxaVNWMEROM1JYSlB6RXpZTEpzb3Zya2lzbUxlcUtNMXEyS1N0OUxKcE85SC1Pb3N1LWNfRE1jbHpBSEZWSHd6LU5vaDNIVjZkWlVxd0ZqZXJ5NU0?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T20:00:00Z,20260730T162550Z,gnews_dream,Te-Hina Paopao,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Dream-Wings: Will Alanna Smith, Te-Hina Paopao Play?",https://news.google.com/rss/articles/CBMihwFBVV95cUxQclFmLWtVWGdnQllrampscENIelRzZnhUTllYYkxjWmZucjlueHRGTGl4RmFxaVNWMEROM1JYSlB6RXpZTEpzb3Zya2lzbUxlcUtNMXEyS1N0OUxKcE85SC1Pb3N1LWNfRE1jbHpBSEZWSHd6LU5vaDNIVjZkWlVxd0ZqZXJ5NU0?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-27T20:03:44Z,20260730T162550Z,gnews_sky,Skylar Diggins,Chicago Sky,unknown,none stated,none stated,aggregator,none,True,Sky Coach’s Skylar Diggins Injury Update Only Got Worse,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPbXpuZGlLQTNvbjZKdmhLaXhOZFhIaExwR1h5cGpIenpOdzhzVDZZOXhMR0FkSlR4QXZsMHkyM25zNFFhM0lnVWpTcHRVdlVIZGtPalB5ZzZ5YjBhaGRDd3VTOUtvUVN2ZGdZbFptUldUUmFNWUl5MWlsSUpqUFdDMDFMWUFIY2t0VGVZ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T21:01:03Z,20260730T162550Z,gnews_sky,Brittney Griner,Connecticut Sun,returning,none stated,none stated,aggregator,none,True,Sun Announce Brittney Griner News After 2 Missed Games,https://news.google.com/rss/articles/CBMipAFBVV95cUxOUTE2VWhEY0xmZFBsWTdkdVhJd01NRzM4VjBfYk44VDFXWjVPWmFWNUFlU2doSzd5RmFILWkxRjBrZU9GdXZ0cnNwRkNOZ1Y2TVhUeHdYYkh5OUNmMDEwLWI0Y1BPLUs0WWtPWVJKUUY1bG9yVzV0UkQxclJ0aW8wY0k5NzI0ZThTT09JMlZTVHY1OUNlNl9Eblg0LXBlZ3d0UG54eQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T03:57:33Z,20260730T162550Z,gnews_fever,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,WNBA DROPS HAMMER On Indiana Fever After Caitlin Clark Injury COVER-UP!,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5vODc3WkRpR3pTcmhPa2QtOTNOY2w0cW5uVzdoRlRtZ0Nqajl6bzdIUFlhS3NLUlB2RzRiNFZfZkI0ZFlTMmF5dUlELVZDUHI3YUxBdlV5MW53Vmw4ZFlpVQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T06:05:00Z,20260730T162550Z,gnews_aces,NaLyssa Smith,Las Vegas Aces,out,none stated,none stated,aggregator,none,True,Prayers Pour In for NaLyssa Smith After Aces’ ‘Inactive’ Announcement Amid Off-Court Drama,https://news.google.com/rss/articles/CBMihwFBVV95cUxOa2F4emxwWkktMHo1WDVpanRVYVVObGtaZGh4eUdDNl9SclNPc3h2RndOYTZ6QjluT1RqZWFMdWxEZDIzdDlocDdKQ1JHMEhGc2F0TDlEd1JTTl9qN0lXTlA1MjVHOHFwTnVtemlmVG1RNU1YY2ZRcnF6WTRIRXh4NmVLY043Rmc?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T11:36:43Z,20260730T162550Z,gnews_fever,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,"Is Caitlin Clark Playing Tonight? (Injury Update, Betting Impact for Fever vs. Storm)",https://news.google.com/rss/articles/CBMiowFBVV95cUxQTmMtVjh4RUY4UkVVRkNXWjVwT245eHZrYUV3d1lrT040TFdzcnZfemtydE4tM2NYUkpBTHZJODl0U3hQdzRpREZrcE1WSDZPLUNmcE9VSDUxOUVDWTJhT2FrNFMyQ3ktQzN2QkJvSEpIeXc5bnh6RTRrNjl2cDlzTnpNYkR0QTNsZ0JOWDViMlZic21rRVdoX1V2aHM4RUhRTl9V?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T01:06:00Z,20260730T162550Z,gnews_sun,Damiris Dantas,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Why Damiris Dantas is not with Indiana Fever for road trip,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNQ1J1SnlsQkIwd1NFYzA0cFlSNTN5ZTVOZm55QjJLUmdneGRFeC1SNkVjTEk1YU9XeGFWYXZWRlVSWGRVUVBnMWdWdURmMmFCUWkzcGdPaXltS2hkcE9CZTBzZ0g0NXZSTkRvNWM4SHdvT3BpUldjZzdRYWs3SmlGMU54dHlWVVBBWmdxTzRvTDRvb3ZGcl81MXNGUGJ6ZHhOZUxxVXNzQVE4YmcwNVA3Y0lMd2pPWWlHTEpaYmVlSl9YemZ4Ry1wb3hNWEVvU015cDZhWEF2WEVYdw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-30T02:00:22Z,20260730T162550Z,gnews_league,Caitlin Clark,Indiana Fever,unknown,unknown,none stated,aggregator,none,True,Wnba Referee Fired After Brutal Caitlin Clark Injury | Shocking New Footage Revealed!,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1yUlZVQkZPWnBzd0YxcGtab1h1TDZWdFhMRmg5Wm1uTTVQTHJNMjE1NkgwNlp0MU85N0RxaVRqVzlHeUdoZlpmZFBsVUR3ck11Qk9Hdmt2emFXUW80TnRMdg?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T17:10:01Z,20260730T162550Z,gnews_fever,unknown,Indiana Fever,unknown,none stated,none stated,aggregator,2026-07-28,True,Indiana Fever Announce Injury Report for Storm Game on July 28,https://news.google.com/rss/articles/CBMihAFBVV95cUxOTjU3WGVsRERnTmdQWXo5Nk1DZm9ZRDhvVW5TdjQ1ai1EN3Q3Qk5SN1kyMFRGb0JBbl9lNWhtem1hMnpSbURHcDlKSjUyRHlIUFJQcU5wajF6VE82UUY0TlptUzdYNXRwX2VvUFpqdlJTMFBzcDUtTy11c002bURMb3RQRC0?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T10:15:00Z,20260730T162550Z,gnews_lynx,Napheesa Collier,Minnesota Lynx,returning,none stated,none stated,aggregator,none,False,"Lynx have Napheesa Collier back, but face the WNBA’s toughest schedule down the stretch",https://news.google.com/rss/articles/CBMiyAFBVV95cUxOLW5BRUZrcnNQZmtFM3FqZmNOUk0yRExXWFlGU1NVTXJxSXJpRG1SNDRhSWF0bElvSy1SSmUtQ2JCZk10ZDVza2Z4SGtNMXBnN05DUExJZHRKNGNxTF9kQndlamswN2FPempuS3FhR0NfYWotdC1yMkppRTR3TDE2LUpQY1hMRFdzbUpWOXYwbjBPRmZPVHpGNjE3RTc1V085UmI3UlU0VGZIT1VBMVJsR1lwMmZEYlJQbGdNUjlKek55SFpMMWR4bQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-30T12:31:43Z,20260730T162550Z,gnews_fire,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,coach,none,True,"Indiana Fever Coach Steph White Speaks To Media Before Game Vs Fire, Discusses Caitlin Clark Injury",https://news.google.com/rss/articles/CBMiYEFVX3lxTE96dld4Z0RWcVpQNkc1TzZtSlhUNGUwdE9vZ25jcFhxNU96OHk2WkNDb3hETDFiSUJob0JHZF9sSHNtV0tJdF84SDItWnR5M2ZmYk1RRnFfdzFDeG1va3FwWQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-30T00:24:25Z,20260730T162550Z,gnews_wings,unknown,unknown,available,none stated,none stated,aggregator,none,True,'I feel great': Million-dollar Opal ready for World Cup,https://news.google.com/rss/articles/CBMimAFBVV95cUxOQzJmNFNPc2wzbEM3bWZCM0thRWVjdllYNFc2M3Z4dFBJNjNGekFUODdhaWhuNUl4Zy1STDBDUzFHcE56a3QwamlWREk3VmszdjY5aVFKbnl5bEluNnZLWWhLeEFSUnozSXRGWHp1RF81SFY0YUZGN0FqSFlia2ZMYWJNSVBONDNLcVBoQWJlLVJySHRCU3pPZA?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-19T22:32:33Z,20260730T162550Z,cbs_wnba,Angel Reese,Chicago Sky,unknown,none stated,none stated,beat_reporter,none,False,Brondello said Sunday that she has reached out to apologize to Reese personally as well,https://www.cbssports.com/wnba/news/angel-reese-apology-tempo-sandy-brondello-suspension/,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-30T01:23:44Z,20260730T162550Z,gnews_valkyries,Gabby Williams,Golden State Valkyries,questionable,none stated,none stated,aggregator,none,False,Gabby Williams questionable as Valkyries open vs. Mercury as -170 favorites,https://news.google.com/rss/articles/CBMiSEFVX3lxTE9hUkV3TkRPUDNRVVJPSm44RVlGUzlldEtjS0xfVVFaU29LczJBWjNYUXpqUmNtUTMzR08wb1A4a0ZXajBqZ25EMw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-22T21:39:22Z,20260730T162742Z,ap_wnba,Napheesa Collier,Minnesota Lynx,returning,none stated,none stated,aggregator,none,False,"Collier scores 24 points in her return, Lynx top Storm 86-76 for best record at WNBA All-Star break",https://apnews.com/article/lynx-storm-score-napheesa-collier-0ecef93651234104660ad4d236bb806b,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T01:06:01Z,20260730T162550Z,gnews_fever,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Indiana Fever BUSTED! WNBA DROPS HAMMER After Caitlin Clark Injury COVER UP Scandal!,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1wbmw0elYwWVNoZmk2UDhlSU5kb1pERS1uMDMydFNFQzlFMTJyUDlPTGJzNmRrZ3FWUU1zVzNkaWxSZWlhTDdmVmRNbUtoeFQwOVpwSldOa3MwOXM?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-30T16:09:54Z,20260730T162550Z,gnews_sky,DiJonai Carrington,Connecticut Sun,unknown,none stated,none stated,aggregator,none,True,Is DiJonai Carrington Finally Making Her 2026 Debut?,https://news.google.com/rss/articles/CBMifkFVX3lxTFAzSWh0eVpwaDdLMmFHSks3RU1BNjRBN2JrYXpzREdOUW9OcWRGUjBYdWxROWY1eTBaSnhVNElmTnlXWkxCLW9aQ3pHWkY3VUtrdTRzd0ZyWExibWJBakZkTHlEVkNya3lwbWF4X0dEVnQxT29MT0pmUU1qZGFxUQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T22:32:49Z,20260730T162550Z,gnews_fever,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,JUST NOW: Caitlin Clark Injury Scare STUNS Fans After Indiana Fever 104–107 Loss!,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5scE5yWDR3YUJ3b1R2cHkzTTZUN0NQTFZYdlN1OXVxbmJ0SHVUTnk0Qy1YanVTdW95WnJPUm9PaGNSMFZoc19scjBaMktZNFhFNWVRVzg0Nk5XTmM?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T08:01:14Z,20260730T162550Z,gnews_liberty,unknown,New York Liberty,out,none stated,none stated,aggregator,none,True,Liberty’s perimter defense faltering without injured duo,https://news.google.com/rss/articles/CBMijwFBVV95cUxQakxwX2FkYzlmY0luSElYRS01ajZIWTQ2bWRQUkdOS3BQRGhPak9fdjAwSk85VUEzQWdRUkc2NG1yQ2dieThrdjRNX05BWlgySG1xZ3hoM3Q1U0EzSU52Vy1SSEg2a0RueXNVMEQ4TDgtNC1IbTJpVC1uRGRjZlF0LUZoblpDaC1JSmpGaVpRSQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T21:04:00Z,20260730T162550Z,gnews_fire,Sarah Ashlee Barker,Portland Fire,season_ending,none stated,none stated,aggregator,none,False,The Portland Fire are losing more than just a player with Sarah Ashlee Barker’s season-ending injury,https://news.google.com/rss/articles/CBMi_wFBVV95cUxPWDU3N2NOcUR5aVRSeEFveldmYmVaZVVMMmNNQjVJYm1GTm82OWtLMV9zTUhEZUVFWFBhRERCWlQzT3VkaXVPanhCbFV4NHVub0xyOVNzZmJhcUFrZWF2Rllua3BHNGxQdWc0RW5XZXRPek94clZ2TUsydkcyTzRldjZQLWtWM3VMa0gyUXJNNUQ1cGJJV0txdHNqb2pGLTQ2VEd5aUxBemtGVDF1dWEyV3YtUWJFTTUwa2RWVVMycS1nYjVuUG9tTkd0OWgtdW14RTJnR1lCeVZNcXRxT0xoMkxDZ2tQTG5VZXF3d2dSVVdxUzU1SnhqcV9HZGs3ZTQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T12:15:38Z,20260730T162550Z,gnews_sky,Angel Reese,Chicago Sky,unknown,none stated,none stated,aggregator,none,True,Angel Reese QUITS After Injury Drama,https://news.google.com/rss/articles/CBMiYEFVX3lxTFA0UTh0cTAtUElhbFZLelluXzQwajMzYzdNR29zNXhZN3E4TTVWcjdWcGN4Y0JnY0FYNER3aG5LUlRxdWU4NmtCV1pnbWZoWUNQemU5WWI2T3NQNVdqOHNpOQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T20:00:00Z,20260730T162550Z,gnews_sky,Alanna Smith,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Dream-Wings: Will Alanna Smith, Te-Hina Paopao Play?",https://news.google.com/rss/articles/CBMitwFBVV95cUxQMHFzeGVkVkMzY242OThuZUEzeER6RzhtMmVSVFAzRnVoR0h2RGl2VWNDOEpobVNnaUdKOGdNM0N1UlF5bXhzaVlOVzVwaFZTNVBCNy1OMkp3eHhTVWZsVnlBRVJmRnhVOUs2N2FsMElRN25VY0FxRUYxQ3hXRWk2WldadnA0WjUxNzIxcmo5UW9Mc3NrUGtvaHlwR0JXblVDdWEzeEtpclRKNjZFZ1lyMDhFZUpDLUE?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T20:00:00Z,20260730T162550Z,gnews_sky,Te-Hina Paopao,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Dream-Wings: Will Alanna Smith, Te-Hina Paopao Play?",https://news.google.com/rss/articles/CBMitwFBVV95cUxQMHFzeGVkVkMzY242OThuZUEzeER6RzhtMmVSVFAzRnVoR0h2RGl2VWNDOEpobVNnaUdKOGdNM0N1UlF5bXhzaVlOVzVwaFZTNVBCNy1OMkp3eHhTVWZsVnlBRVJmRnhVOUs2N2FsMElRN25VY0FxRUYxQ3hXRWk2WldadnA0WjUxNzIxcmo5UW9Mc3NrUGtvaHlwR0JXblVDdWEzeEtpclRKNjZFZ1lyMDhFZUpDLUE?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T22:15:54Z,20260730T162855Z,gnews_fever,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Indiana Fever SILENCES Reporter After He Exposes Caitlin Clark Injury Truth!,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5KcFhaNFRFcnk2Xzd1SkJkcmFLeDNmYkQ1RlN4MG9BOVk5cE52RjZEZVVISjVmai1UcTRGaWU2ZFJXLW5tbVFMTGg5ZWZJUW1QNUpTdEwyd3l1ajQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T21:30:00Z,20260730T162550Z,gnews_league,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Fever-Storm: Will Caitlin Clark, Dominique Malonga Play?",https://news.google.com/rss/articles/CBMihwFBVV95cUxOdUpkREpZaDdaWURyd2lhTlNndXNuN0x5am9OYmFGV2Rsbk9CLTRja0Nja0g5OW9rUnpReEFIOVk4UEVFRWFueDZCM2NVNWV2RHFhaVAxektWTXRMSjRJd3NFMmRIaGc3VWZxblN2c1l6aTBSa0F0VjBtYkVKbkkzQm5UQlBjSWM?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T21:30:00Z,20260730T162550Z,gnews_league,Dominique Malonga,Seattle Storm,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Fever-Storm: Will Caitlin Clark, Dominique Malonga Play?",https://news.google.com/rss/articles/CBMihwFBVV95cUxOdUpkREpZaDdaWURyd2lhTlNndXNuN0x5am9OYmFGV2Rsbk9CLTRja0Nja0g5OW9rUnpReEFIOVk4UEVFRWFueDZCM2NVNWV2RHFhaVAxektWTXRMSjRJd3NFMmRIaGc3VWZxblN2c1l6aTBSa0F0VjBtYkVKbkkzQm5UQlBjSWM?oc=5,claude-sonnet-5,83bf6a71cc4b
