team_game_uid,game_id,team_id,game_date,season,season_type,head_coach_named,head_coach_event_present,in_season_change_determinable,prior_head_coach_events,coach_tenure_games,cutoff_valid
1022300048:1611661323,1022300048,1611661323,2023-06-11,2023,Regular Season,True,True,False,1,9.0,False
1022300048:1611661330,1022300048,1611661330,2023-06-11,2023,Regular Season,True,True,False,4,42.0,False
1022300049:1611661317,1022300049,1611661317,2023-06-11,2023,Regular Season,True,True,False,2,44.0,False
1022300049:1611661325,1022300049,1611661325,2023-06-11,2023,Regular Season,True,True,False,3,7.0,False
1022300050:1611661322,1022300050,1611661322,2023-06-11,2023,Regular Season,True,True,False,1,7.0,False
1022300050:1611661328,1022300050,1611661328,2023-06-11,2023,Regular Season,True,True,False,1,75.0,False
1022300051:1611661320,1022300051,1611661320,2023-06-11,2023,Regular Season,True,True,False,4,7.0,False
1022300051:1611661324,1022300051,1611661324,2023-06-11,2023,Regular Season,False,False,False,0,,False
1022300052:1611661322,1022300052,1611661322,2023-06-13,2023,Regular Season,True,True,False,1,8.0,False
1022300052:1611661325,1022300052,1611661325,2023-06-13,2023,Regular Season,True,True,False,3,8.0,False
1022300053:1611661313,1022300053,1611661313,2023-06-13,2023,Regular Season,True,True,False,2,26.0,False
1022300053:1611661330,1022300053,1611661330,2023-06-13,2023,Regular Season,True,True,False,4,43.0,False
1022300054:1611661317,1022300054,1611661317,2023-06-13,2023,Regular Season,True,True,False,2,45.0,False
1022300054:1611661328,1022300054,1611661328,2023-06-13,2023,Regular Season,True,True,False,1,76.0,False
1022300055:1611661320,1022300055,1611661320,2023-06-14,2023,Regular Season,True,True,False,4,8.0,False
1022300055:1611661321,1022300055,1611661321,2023-06-14,2023,Regular Season,True,True,False,2,9.0,False
1022300056:1611661323,1022300056,1611661323,2023-06-15,2023,Regular Season,True,True,False,1,10.0,False
1022300056:1611661330,1022300056,1611661330,2023-06-15,2023,Regular Season,True,True,False,4,44.0,False
1022300057:1611661325,1022300057,1611661325,2023-06-15,2023,Regular Season,True,True,False,3,9.0,False
1022300057:1611661329,1022300057,1611661329,2023-06-15,2023,Regular Season,False,False,False,0,,False
1022300058:1611661319,1022300058,1611661319,2023-06-15,2023,Regular Season,True,True,False,1,55.0,False
1022300058:1611661328,1022300058,1611661328,2023-06-15,2023,Regular Season,True,True,False,1,77.0,False
1022300059:1611661317,1022300059,1611661317,2023-06-16,2023,Regular Season,True,True,False,2,46.0,False
1022300059:1611661322,1022300059,1611661322,2023-06-16,2023,Regular Season,True,True,False,1,9.0,False
1022300060:1611661320,1022300060,1611661320,2023-06-16,2023,Regular Season,True,True,False,4,9.0,False
1022300060:1611661324,1022300060,1611661324,2023-06-16,2023,Regular Season,False,False,False,0,,False
1022300061:1611661321,1022300061,1611661321,2023-06-17,2023,Regular Season,True,True,False,2,10.0,False
1022300061:1611661328,1022300061,1611661328,2023-06-17,2023,Regular Season,True,True,False,1,78.0,False
1022300062:1611661313,1022300062,1611661313,2023-06-18,2023,Regular Season,True,True,False,2,27.0,False
1022300062:1611661317,1022300062,1611661317,2023-06-18,2023,Regular Season,True,True,False,2,47.0,False
1022300063:1611661322,1022300063,1611661322,2023-06-18,2023,Regular Season,True,True,False,1,10.0,False
1022300063:1611661329,1022300063,1611661329,2023-06-18,2023,Regular Season,False,False,False,0,,False
1022300064:1611661325,1022300064,1611661325,2023-06-18,2023,Regular Season,True,True,False,3,10.0,False
1022300064:1611661330,1022300064,1611661330,2023-06-18,2023,Regular Season,True,True,False,4,45.0,False
1022300065:1611661320,1022300065,1611661320,2023-06-18,2023,Regular Season,True,True,False,4,10.0,False
1022300065:1611661323,1022300065,1611661323,2023-06-18,2023,Regular Season,True,True,False,1,11.0,False
1022300066:1611661319,1022300066,1611661319,2023-06-18,2023,Regular Season,True,True,False,1,56.0,False
1022300066:1611661324,1022300066,1611661324,2023-06-18,2023,Regular Season,False,False,False,0,,False
1022300067:1611661321,1022300067,1611661321,2023-06-20,2023,Regular Season,True,True,False,2,11.0,False
1022300067:1611661330,1022300067,1611661330,2023-06-20,2023,Regular Season,True,True,False,4,46.0,False
1022300068:1611661320,1022300068,1611661320,2023-06-20,2023,Regular Season,True,True,False,4,11.0,False
1022300068:1611661324,1022300068,1611661324,2023-06-20,2023,Regular Season,False,False,False,0,,False
1022300069:1611661323,1022300069,1611661323,2023-06-20,2023,Regular Season,True,True,False,1,12.0,False
1022300069:1611661328,1022300069,1611661328,2023-06-20,2023,Regular Season,True,True,False,1,79.0,False
1022300070:1611661317,1022300070,1611661317,2023-06-21,2023,Regular Season,True,True,False,2,48.0,False
1022300070:1611661319,1022300070,1611661319,2023-06-21,2023,Regular Season,True,True,False,1,57.0,False
1022300071:1611661322,1022300071,1611661322,2023-06-22,2023,Regular Season,True,True,False,1,11.0,False
1022300071:1611661329,1022300071,1611661329,2023-06-22,2023,Regular Season,False,False,False,0,,False
1022300072:1611661323,1022300072,1611661323,2023-06-22,2023,Regular Season,True,True,False,1,13.0,False
1022300072:1611661324,1022300072,1611661324,2023-06-22,2023,Regular Season,False,False,False,0,,False
1022300073:1611661325,1022300073,1611661325,2023-06-22,2023,Regular Season,True,True,False,3,11.0,False
1022300073:1611661328,1022300073,1611661328,2023-06-22,2023,Regular Season,True,True,False,1,80.0,False
1022300074:1611661313,1022300074,1611661313,2023-06-23,2023,Regular Season,True,True,False,2,28.0,False
1022300074:1611661330,1022300074,1611661330,2023-06-23,2023,Regular Season,True,True,False,4,47.0,False
1022300075:1611661320,1022300075,1611661320,2023-06-23,2023,Regular Season,True,True,False,4,12.0,False
1022300075:1611661321,1022300075,1611661321,2023-06-23,2023,Regular Season,True,True,False,2,12.0,False
1022300076:1611661319,1022300076,1611661319,2023-06-24,2023,Regular Season,True,True,False,1,58.0,False
1022300076:1611661325,1022300076,1611661325,2023-06-24,2023,Regular Season,True,True,False,3,12.0,False
1022300077:1611661317,1022300077,1611661317,2023-06-24,2023,Regular Season,True,True,False,2,49.0,False
1022300077:1611661328,1022300077,1611661328,2023-06-24,2023,Regular Season,True,True,False,1,81.0,False
1022300078:1611661323,1022300078,1611661323,2023-06-25,2023,Regular Season,True,True,False,1,14.0,False
1022300078:1611661329,1022300078,1611661329,2023-06-25,2023,Regular Season,False,False,False,0,,False
1022300079:1611661313,1022300079,1611661313,2023-06-25,2023,Regular Season,True,True,False,2,29.0,False
1022300079:1611661322,1022300079,1611661322,2023-06-25,2023,Regular Season,True,True,False,1,12.0,False
1022300080:1611661320,1022300080,1611661320,2023-06-25,2023,Regular Season,True,True,False,4,13.0,False
1022300080:1611661321,1022300080,1611661321,2023-06-25,2023,Regular Season,True,True,False,2,13.0,False
1022300081:1611661319,1022300081,1611661319,2023-06-26,2023,Regular Season,True,True,False,1,59.0,False
1022300081:1611661325,1022300081,1611661325,2023-06-26,2023,Regular Season,True,True,False,3,13.0,False
1022300082:1611661313,1022300082,1611661313,2023-06-27,2023,Regular Season,True,True,False,2,30.0,False
1022300082:1611661323,1022300082,1611661323,2023-06-27,2023,Regular Season,True,True,False,1,15.0,False
1022300083:1611661324,1022300083,1611661324,2023-06-27,2023,Regular Season,False,False,False,0,,False
1022300083:1611661328,1022300083,1611661328,2023-06-27,2023,Regular Season,True,True,False,1,82.0,False
1022300084:1611661317,1022300084,1611661317,2023-06-27,2023,Regular Season,True,True,True,4,0.0,False
1022300084:1611661321,1022300084,1611661321,2023-06-27,2023,Regular Season,True,True,False,2,14.0,False
1022300085:1611661320,1022300085,1611661320,2023-06-28,2023,Regular Season,True,True,False,4,14.0,False
1022300085:1611661329,1022300085,1611661329,2023-06-28,2023,Regular Season,False,False,False,0,,False
1022300086:1611661322,1022300086,1611661322,2023-06-28,2023,Regular Season,True,True,False,1,13.0,False
1022300086:1611661330,1022300086,1611661330,2023-06-28,2023,Regular Season,True,True,False,4,48.0,False
1022300087:1611661313,1022300087,1611661313,2023-06-29,2023,Regular Season,True,True,False,2,31.0,False
1022300087:1611661319,1022300087,1611661319,2023-06-29,2023,Regular Season,True,True,False,1,60.0,False
1022300088:1611661317,1022300088,1611661317,2023-06-29,2023,Regular Season,True,True,True,4,1.0,False
1022300088:1611661325,1022300088,1611661325,2023-06-29,2023,Regular Season,True,True,False,3,14.0,False
1022300089:1611661324,1022300089,1611661324,2023-06-29,2023,Regular Season,False,False,False,0,,False
1022300089:1611661328,1022300089,1611661328,2023-06-29,2023,Regular Season,True,True,False,1,83.0,False
1022300090:1611661322,1022300090,1611661322,2023-06-30,2023,Regular Season,True,True,False,1,14.0,False
1022300090:1611661330,1022300090,1611661330,2023-06-30,2023,Regular Season,True,True,False,4,49.0,False
1022300091:1611661320,1022300091,1611661320,2023-06-30,2023,Regular Season,True,True,False,4,15.0,False
1022300091:1611661329,1022300091,1611661329,2023-06-30,2023,Regular Season,False,False,False,0,,False
1022300092:1611661319,1022300092,1611661319,2023-07-01,2023,Regular Season,True,True,False,1,61.0,False
1022300092:1611661323,1022300092,1611661323,2023-07-01,2023,Regular Season,True,True,False,1,16.0,False
1022300093:1611661317,1022300093,1611661317,2023-07-01,2023,Regular Season,True,True,True,4,2.0,False
1022300093:1611661324,1022300093,1611661324,2023-07-01,2023,Regular Season,False,False,False,0,,False
1022300094:1611661320,1022300094,1611661320,2023-07-02,2023,Regular Season,True,True,False,4,16.0,False
1022300094:1611661330,1022300094,1611661330,2023-07-02,2023,Regular Season,True,True,False,4,50.0,False
1022300095:1611661325,1022300095,1611661325,2023-07-02,2023,Regular Season,True,True,False,3,15.0,False
1022300095:1611661329,1022300095,1611661329,2023-07-02,2023,Regular Season,False,True,True,2,,False
1022300096:1611661321,1022300096,1611661321,2023-07-02,2023,Regular Season,True,True,False,2,15.0,False
1022300096:1611661322,1022300096,1611661322,2023-07-02,2023,Regular Season,True,True,False,1,15.0,False
1022300097:1611661313,1022300097,1611661313,2023-07-02,2023,Regular Season,True,True,False,2,32.0,False
1022300097:1611661328,1022300097,1611661328,2023-07-02,2023,Regular Season,True,True,False,1,84.0,False
1022300098:1611661313,1022300098,1611661313,2023-07-05,2023,Regular Season,True,True,False,2,33.0,False
1022300098:1611661317,1022300098,1611661317,2023-07-05,2023,Regular Season,True,True,True,4,3.0,False
1022300099:1611661324,1022300099,1611661324,2023-07-05,2023,Regular Season,False,False,False,0,,False
1022300099:1611661325,1022300099,1611661325,2023-07-05,2023,Regular Season,True,True,False,3,16.0,False
1022300100:1611661319,1022300100,1611661319,2023-07-05,2023,Regular Season,True,True,False,1,62.0,False
1022300100:1611661321,1022300100,1611661321,2023-07-05,2023,Regular Season,True,True,False,2,16.0,False
1022300101:1611661320,1022300101,1611661320,2023-07-05,2023,Regular Season,True,True,False,4,17.0,False
1022300101:1611661330,1022300101,1611661330,2023-07-05,2023,Regular Season,True,True,False,4,51.0,False
1022300102:1611661323,1022300102,1611661323,2023-07-06,2023,Regular Season,True,True,False,1,17.0,False
1022300102:1611661328,1022300102,1611661328,2023-07-06,2023,Regular Season,True,True,False,1,85.0,False
1022300103:1611661322,1022300103,1611661322,2023-07-07,2023,Regular Season,True,True,False,1,16.0,False
1022300103:1611661325,1022300103,1611661325,2023-07-07,2023,Regular Season,True,True,False,3,17.0,False
1022300104:1611661329,1022300104,1611661329,2023-07-07,2023,Regular Season,False,True,True,2,,False
1022300104:1611661330,1022300104,1611661330,2023-07-07,2023,Regular Season,True,True,False,4,52.0,False
1022300105:1611661319,1022300105,1611661319,2023-07-07,2023,Regular Season,True,True,False,1,63.0,False
1022300105:1611661321,1022300105,1611661321,2023-07-07,2023,Regular Season,True,True,False,2,17.0,False
1022300106:1611661317,1022300106,1611661317,2023-07-07,2023,Regular Season,True,True,True,4,4.0,False
1022300106:1611661324,1022300106,1611661324,2023-07-07,2023,Regular Season,False,False,False,0,,False
1022300107:1611661313,1022300107,1611661313,2023-07-08,2023,Regular Season,True,True,False,2,34.0,False
1022300107:1611661328,1022300107,1611661328,2023-07-08,2023,Regular Season,True,True,False,1,86.0,False
1022300108:1611661322,1022300108,1611661322,2023-07-09,2023,Regular Season,True,True,False,1,17.0,False
1022300108:1611661323,1022300108,1611661323,2023-07-09,2023,Regular Season,True,True,False,1,18.0,False
1022300109:1611661321,1022300109,1611661321,2023-07-09,2023,Regular Season,True,True,False,2,18.0,False
1022300109:1611661325,1022300109,1611661325,2023-07-09,2023,Regular Season,True,True,False,3,18.0,False
1022300110:1611661317,1022300110,1611661317,2023-07-09,2023,Regular Season,True,True,True,4,5.0,False
1022300110:1611661320,1022300110,1611661320,2023-07-09,2023,Regular Season,True,True,False,4,18.0,False
1022300111:1611661319,1022300111,1611661319,2023-07-09,2023,Regular Season,True,True,False,1,64.0,False
1022300111:1611661324,1022300111,1611661324,2023-07-09,2023,Regular Season,False,False,False,0,,False
1022300112:1611661329,1022300112,1611661329,2023-07-09,2023,Regular Season,False,True,True,2,,False
1022300112:1611661330,1022300112,1611661330,2023-07-09,2023,Regular Season,True,True,False,4,53.0,False
1022300113:1611661322,1022300113,1611661322,2023-07-11,2023,Regular Season,True,True,False,1,18.0,False
1022300113:1611661328,1022300113,1611661328,2023-07-11,2023,Regular Season,True,True,False,1,87.0,False
1022300114:1611661317,1022300114,1611661317,2023-07-11,2023,Regular Season,True,True,True,4,6.0,False
1022300114:1611661319,1022300114,1611661319,2023-07-11,2023,Regular Season,True,True,False,1,65.0,False
1022300115:1611661313,1022300115,1611661313,2023-07-12,2023,Regular Season,True,True,False,2,35.0,False
1022300115:1611661325,1022300115,1611661325,2023-07-12,2023,Regular Season,True,True,False,3,19.0,False
1022300116:1611661323,1022300116,1611661323,2023-07-12,2023,Regular Season,True,True,False,1,19.0,False
1022300116:1611661329,1022300116,1611661329,2023-07-12,2023,Regular Season,False,True,True,2,,False
1022300117:1611661321,1022300117,1611661321,2023-07-12,2023,Regular Season,True,True,False,2,19.0,False
1022300117:1611661324,1022300117,1611661324,2023-07-12,2023,Regular Season,False,False,False,0,,False
1022300118:1611661328,1022300118,1611661328,2023-07-12,2023,Regular Season,True,True,False,1,88.0,False
1022300118:1611661330,1022300118,1611661330,2023-07-12,2023,Regular Season,True,True,False,4,54.0,False
1022300119:1611661319,1022300119,1611661319,2023-07-12,2023,Regular Season,True,True,False,1,66.0,False
1022300119:1611661320,1022300119,1611661320,2023-07-12,2023,Regular Season,True,True,False,4,19.0,False
1022300120:1611661324,1022300120,1611661324,2023-07-18,2023,Regular Season,False,False,False,0,,False
1022300120:1611661330,1022300120,1611661330,2023-07-18,2023,Regular Season,True,True,False,4,55.0,False
1022300121:1611661317,1022300121,1611661317,2023-07-18,2023,Regular Season,True,True,True,4,7.0,False
1022300121:1611661323,1022300121,1611661323,2023-07-18,2023,Regular Season,True,True,False,1,20.0,False
1022300122:1611661322,1022300122,1611661322,2023-07-19,2023,Regular Season,True,True,False,1,19.0,False
1022300122:1611661325,1022300122,1611661325,2023-07-19,2023,Regular Season,True,True,False,3,20.0,False
1022300123:1611661313,1022300123,1611661313,2023-07-19,2023,Regular Season,True,True,False,2,36.0,False
