pattern,channel,player_id,player_name,n_rows,sxx,raw_dev_slope,trait_pred_slope,shrunken_dev,posterior_z,half1_slope,half2_slope,half_signs,survives_shrinkage,replicates_sign,reported,K_star
SMALL_PRESSURE [paint],paint,203416,Emma Meesseman,31,30.74,0.62558,-0.02701,0.0,0.0,0.2557,0.97314,++,False,False,False,
SMALL_PRESSURE [paint],paint,203822,Rebekah Gardner,30,30.38,-0.56211,-0.12354,0.0,0.0,1.0818,-2.20602,+-,False,False,False,
SMALL_PRESSURE [paint],paint,203823,Chiney Ogwumike,26,17.53,-0.29049,-0.03615,0.0,0.0,-0.09499,-0.486,--,False,False,False,
SMALL_PRESSURE [paint],paint,203824,Odyssey Sims,62,53.21,0.3083,-0.30701,0.0,0.0,-0.28494,1.24548,-+,False,False,False,
SMALL_PRESSURE [paint],paint,203825,Kayla McBride,120,119.08,-0.08753,-0.20918,0.0,0.0,0.26861,-0.73119,+-,False,False,False,
SMALL_PRESSURE [paint],paint,203826,Alyssa Thomas,100,102.08,0.29538,-0.06645,0.0,0.0,0.19705,0.44222,++,False,False,False,
SMALL_PRESSURE [paint],paint,203827,Natasha Howard,94,95.04,0.57162,-0.06643,0.0,0.0,1.2036,-0.43406,+-,False,False,False,
SMALL_PRESSURE [paint],paint,203828,Stefanie Dolson,98,105.75,-0.61507,0.02714,0.0,0.0,-0.50195,-0.73186,--,False,False,False,
SMALL_PRESSURE [paint],paint,203831,Natalie Achonwa,27,29.16,0.16511,-0.03723,0.0,0.0,2.00831,-1.63641,+-,False,False,False,
SMALL_PRESSURE [paint],paint,203833,Chelsea Gray,114,98.13,0.16891,-0.22789,0.0,0.0,-0.18208,0.5199,-+,False,False,False,
SMALL_PRESSURE [paint],paint,203849,Theresa Plaisance,39,43.03,0.76629,0.03427,0.0,0.0,-0.18673,2.50962,-+,False,False,False,
SMALL_PRESSURE [paint],paint,203855,Stephanie Talbot,77,76.68,-0.45631,-0.09577,0.0,0.0,-0.09288,-1.04798,--,False,False,False,
SMALL_PRESSURE [paint],paint,203866,Kayla Thornton,125,130.51,0.04933,-0.11514,0.0,0.0,0.91119,-0.57066,+-,False,False,False,
SMALL_PRESSURE [paint],paint,204296,Rebecca Allen,82,78.32,-0.26046,-0.08587,0.0,0.0,0.08794,-0.6041,+-,False,False,False,
SMALL_PRESSURE [paint],paint,204319,Jewell Loyd,122,114.49,-0.23437,-0.2165,0.0,0.0,-0.31186,-0.13858,--,False,False,False,
SMALL_PRESSURE [paint],paint,204320,Amanda Zahui B,37,35.27,-0.29435,0.03539,0.0,0.0,0.67745,-1.01665,+-,False,False,False,
SMALL_PRESSURE [paint],paint,204322,Elizabeth Williams,88,80.04,-0.39679,-0.00895,0.0,0.0,-1.3465,0.55291,-+,False,False,False,
SMALL_PRESSURE [paint],paint,204323,Cheyenne Parker-Tyus,93,97.01,-0.14256,0.00734,0.0,0.0,0.52154,-0.57454,+-,False,False,False,
SMALL_PRESSURE [paint],paint,204324,Dearica Hamby,121,105.72,0.04471,-0.02486,0.0,0.0,-0.19344,0.26097,-+,False,False,False,
SMALL_PRESSURE [paint],paint,204329,Kiah Stokes,104,83.66,0.21563,-0.01911,0.0,0.0,0.4307,0.16336,++,False,False,False,
SMALL_PRESSURE [paint],paint,204330,Isabelle Harrison,79,62.94,-0.86336,-0.02061,0.0,0.0,-1.08125,-0.66079,--,False,False,False,
SMALL_PRESSURE [paint],paint,204333,Natasha Cloud,116,104.48,0.49136,-0.24568,0.0,0.0,0.39572,0.58884,++,False,False,False,
SMALL_PRESSURE [paint],paint,204335,Betnijah Laney-Hamilton,89,98.89,0.04338,-0.16207,0.0,0.0,-0.32343,0.01249,-+,False,False,False,
SMALL_PRESSURE [paint],paint,204365,Erica Wheeler,112,106.13,-0.31582,-0.34003,0.0,0.0,-0.2111,-0.40227,--,False,False,False,
SMALL_PRESSURE [paint],paint,1627668,Breanna Stewart,120,134.49,-0.55008,-0.01503,0.0,0.0,-1.94523,0.57173,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1627669,Moriah Jefferson,87,79.77,-0.30429,-0.40013,0.0,0.0,-0.47193,-0.13588,--,False,False,False,
SMALL_PRESSURE [paint],paint,1627671,Rachel Banham,94,95.04,-0.03575,-0.25475,0.0,0.0,-0.00874,-0.17258,--,False,False,False,
SMALL_PRESSURE [paint],paint,1627672,Aerial Powers,59,55.3,0.65846,-0.19663,0.0,0.0,1.17394,0.00432,++,False,False,False,
SMALL_PRESSURE [paint],paint,1627673,Jonquel Jones,119,139.18,-0.45766,0.08407,0.0,0.0,-0.50455,-0.38585,--,False,False,False,
SMALL_PRESSURE [paint],paint,1627674,Kahleah Copper,118,123.11,-0.16124,-0.10918,0.0,0.0,0.1637,-0.51807,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1627675,Courtney Williams,126,123.64,0.11018,-0.34929,0.0,0.0,0.06572,0.10682,++,False,False,False,
SMALL_PRESSURE [paint],paint,1627676,Tiffany Mitchell,92,83.94,-0.34193,-0.25092,0.0,0.0,-1.13988,0.48536,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1627700,Julie Allemand,20,16.57,-0.65259,-0.33057,0.0,0.0,-0.60561,-0.56316,--,False,False,False,
SMALL_PRESSURE [paint],paint,1628242,Emma Cannon,44,42.73,0.10725,-0.0822,0.0,0.0,1.2429,-0.61364,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1628244,Sami Whitcomb,120,125.78,-0.12742,-0.23664,0.0,0.0,0.14385,-0.45323,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1628263,Lindsay Allen,83,70.01,0.03055,-0.31223,0.0,0.0,0.18031,-0.28902,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1628269,Nia Coffey,91,77.86,0.03024,-0.11614,0.0,0.0,0.17148,-0.1744,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1628276,Kelsey Plum,119,105.24,0.07931,-0.32088,0.0,0.0,-0.71512,0.82408,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1628277,Allisha Gray,116,115.19,-0.24501,-0.16576,0.0,0.0,0.20654,-0.69655,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1628278,Shatori Walker-Kimbrough,110,84.75,-0.09495,-0.2809,0.0,0.0,0.53763,-0.53534,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1628279,Brittney Sykes,102,76.77,-0.56508,-0.2654,0.0,0.0,-0.29688,-0.86882,--,False,False,False,
SMALL_PRESSURE [paint],paint,1628280,Brionna Jones,101,109.22,1.11713,-0.02409,0.0,0.0,0.85352,1.37525,++,False,False,False,
SMALL_PRESSURE [paint],paint,1628282,Sydney Wiese,21,19.73,-0.08529,-0.15047,0.0,0.0,-0.04987,-0.2912,--,False,False,False,
SMALL_PRESSURE [paint],paint,1628317,Karlie Samuelson,59,49.51,0.34505,-0.18469,0.0,0.0,0.13307,0.52388,++,False,False,False,
SMALL_PRESSURE [paint],paint,1628508,Cecilia Zandalasini,29,17.86,-0.36667,-0.10457,0.0,0.0,-1.72344,0.465,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1628878,Ariel Atkins,113,85.25,0.37099,-0.28385,0.0,0.0,0.28098,0.51163,++,False,False,False,
SMALL_PRESSURE [paint],paint,1628881,Monique Billings,105,101.31,-0.05937,0.00944,0.0,0.0,0.61348,-0.51645,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1628882,Lexie Brown,50,44.44,0.46044,-0.27577,0.0,0.0,-0.21877,1.17963,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1628886,Jordin Canada,99,88.62,-0.48267,-0.37873,0.0,0.0,-0.49529,-0.41606,--,False,False,False,
SMALL_PRESSURE [paint],paint,1628890,Diamond DeShields,70,61.04,0.61763,-0.11206,0.0,0.0,-0.26415,3.37445,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1628899,Myisha Hines-Allen,105,93.03,0.55558,-0.10175,0.0,0.0,1.91024,-0.43302,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1628909,Kelsey Mitchell,122,119.76,-0.13662,-0.30331,0.0,0.0,-0.3093,-0.00712,--,False,False,False,
SMALL_PRESSURE [paint],paint,1628915,Kia Nurse,95,90.28,0.28415,-0.15277,0.0,0.0,-0.31529,0.91662,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1628920,Mercedes Russell,80,77.69,-0.60588,0.07695,0.0,0.0,-1.13689,-0.07486,--,False,False,False,
SMALL_PRESSURE [paint],paint,1628922,Azurá Stevens,99,94.17,0.01341,0.0793,0.0,0.0,0.53645,-0.51013,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1628927,Victoria Vivians,105,101.31,0.3048,-0.11787,0.0,0.0,0.07561,0.53007,++,False,False,False,
SMALL_PRESSURE [paint],paint,1628929,Kristy Wallace,70,71.69,-0.17992,-0.20473,0.0,0.0,-0.81196,0.45929,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1628931,Gabby Williams,43,39.75,-1.58777,-0.17468,0.0,0.0,-1.79784,-1.40798,--,False,False,False,
SMALL_PRESSURE [paint],paint,1628932,A'ja Wilson,126,106.87,0.84976,-0.02168,0.0,0.0,1.29885,0.44398,++,False,False,False,
SMALL_PRESSURE [paint],paint,1629476,Asia (AD) Durr,34,36.56,0.51025,-0.23429,0.0,0.0,-1.80828,2.28984,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1629477,Sabrina Ionescu,120,137.56,0.13689,-0.1914,0.0,0.0,0.24009,0.03243,++,False,False,False,
SMALL_PRESSURE [paint],paint,1629478,Katie Lou Samuelson,77,76.68,-0.25129,-0.05753,0.0,0.0,-0.31,-0.16271,--,False,False,False,
SMALL_PRESSURE [paint],paint,1629479,Teaira McCowan,111,108.44,0.16563,0.14659,0.0,0.0,-0.11285,0.43913,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1629480,Kalani Brown,54,48.34,1.57442,0.13119,0.0,0.0,0.72028,2.44505,++,False,False,False,
SMALL_PRESSURE [paint],paint,1629481,Arike Ogunbowale,120,108.37,0.29057,-0.31053,0.0,0.0,0.03517,0.54185,++,False,False,False,
SMALL_PRESSURE [paint],paint,1629482,Sophie Cunningham,107,93.52,0.19115,-0.1242,0.0,0.0,0.17413,0.21965,++,False,False,False,
SMALL_PRESSURE [paint],paint,1629483,Napheesa Collier,85,86.89,-0.33521,-0.12499,0.0,0.0,0.24822,-1.34031,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1629484,Megan Gustafson,62,53.21,0.2539,-0.0333,0.0,0.0,-0.50826,0.98088,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1629488,Brianna Turner,98,98.93,-0.20748,-0.02721,0.0,0.0,-0.22775,-0.19306,--,False,False,False,
SMALL_PRESSURE [paint],paint,1629491,Jessica Shepard,57,51.97,-0.49057,0.01961,0.0,0.0,-1.87903,0.76389,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1629496,Ezi Magbegor,117,118.01,-0.46642,0.00698,0.0,0.0,-0.707,-0.2181,--,False,False,False,
SMALL_PRESSURE [paint],paint,1629497,Marina Mabrey,125,118.08,0.27517,-0.20239,0.0,0.0,0.0131,0.52527,++,False,False,False,
SMALL_PRESSURE [paint],paint,1629498,Jackie Young,123,106.19,0.1772,-0.19085,0.0,0.0,0.67335,-0.22385,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1629501,Alanna Smith,74,55.5,1.50777,0.00806,0.0,0.0,1.90311,0.77254,++,False,False,False,
SMALL_PRESSURE [paint],paint,1629524,Bridget Carleton,118,115.87,-0.39699,-0.13992,0.0,0.0,-0.61214,0.02762,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1629546,Marine Johannès,48,61.18,0.47489,-0.25189,0.0,0.0,0.34608,0.58777,++,False,False,False,
SMALL_PRESSURE [paint],paint,1629566,Han Xu,26,33.47,-0.47283,0.24379,0.0,0.0,-0.57623,-0.36942,--,False,False,False,
SMALL_PRESSURE [paint],paint,1629567,Natisha Hiedeman,122,117.17,0.26465,-0.30886,0.0,0.0,0.33136,0.26417,++,False,False,False,
SMALL_PRESSURE [paint],paint,1629568,Kennedy Burke,40,41.3,0.09211,-0.09916,0.0,0.0,-0.49254,0.54515,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1629571,Morgan Bertsch,22,22.6,0.4647,-0.00154,0.0,0.0,0.76335,0.16606,++,False,False,False,
SMALL_PRESSURE [paint],paint,1629574,Li Yueru,31,21.72,-1.5333,0.14125,0.0,0.0,-0.73154,-2.88259,--,False,False,False,
SMALL_PRESSURE [paint],paint,1630093,Bella Alarie,21,16.77,-1.81915,0.03066,0.0,0.0,-1.39483,-2.1744,--,False,False,False,
SMALL_PRESSURE [paint],paint,1630096,DiJonai Carrington,98,96.45,-0.33837,-0.16967,0.0,0.0,-0.24597,-0.60379,--,False,False,False,
SMALL_PRESSURE [paint],paint,1630097,Kaila Charles,22,26.37,-0.61761,-0.11543,0.0,0.0,-1.54529,0.14089,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1630099,Te'a Cooper,25,20.72,0.13339,-0.29513,0.0,0.0,0.14852,0.24274,++,False,False,False,
SMALL_PRESSURE [paint],paint,1630101,Crystal Dangerfield,99,113.94,0.00741,-0.43629,0.0,0.0,0.08524,-0.06686,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1630112,Tyasha Harris,110,102.83,0.3243,-0.24028,0.0,0.0,0.8453,-0.1967,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1630113,Ruthy Hebard,40,43.5,1.5192,0.00275,0.0,0.0,2.52801,0.35681,++,False,False,False,
SMALL_PRESSURE [paint],paint,1630115,Joyner Holmes,35,31.96,-1.34636,-0.02522,0.0,0.0,0.00673,-2.66343,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1630131,Kylee Shook,21,21.76,0.46818,0.01346,0.0,0.0,1.5317,-0.52375,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1630134,Sug Sutton,54,45.37,-0.16349,-0.31812,0.0,0.0,0.25533,-0.33933,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1630142,Leonie Fiebich,33,37.98,-0.23345,-0.01724,0.0,0.0,-1.21408,0.36335,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1630149,Satou Sabally,61,63.51,-0.00099,0.00405,0.0,0.0,0.30992,-0.29815,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1630150,Chennedy Carter,51,23.36,-0.30894,-0.27319,0.0,0.0,0.5939,-1.66996,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1630386,Awak Kuier,46,45.94,1.46606,0.02089,0.0,0.0,-0.08818,2.72856,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1630389,Dana Evans,87,79.77,-0.33207,-0.38507,0.0,0.0,-0.05354,-0.57896,--,False,False,False,
SMALL_PRESSURE [paint],paint,1630442,Natasha Mack,31,30.74,0.85466,-0.04809,0.0,0.0,0.13409,1.99421,++,False,False,False,
SMALL_PRESSURE [paint],paint,1630446,Michaela Onyenwere,105,105.97,-0.55287,-0.13806,0.0,0.0,0.0344,-1.26073,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1630459,DiDi Richards,32,18.13,-0.58244,-0.06832,0.0,0.0,-1.39825,-0.51857,--,False,False,False,
SMALL_PRESSURE [paint],paint,1630462,Aari McDonald,92,94.29,-0.27558,-0.3837,0.0,0.0,-0.63539,0.0514,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1630471,Maya Caldwell,30,27.79,0.66478,-0.19172,0.0,0.0,0.53165,0.70734,++,False,False,False,
SMALL_PRESSURE [paint],paint,1630957,Rui Machida,25,13.67,2.7814,-0.45045,0.0,0.0,,2.32062,x+,False,False,False,
SMALL_PRESSURE [paint],paint,1630996,Rae Burrell,38,26.17,-0.58806,-0.06988,0.0,0.0,0.13606,-1.07836,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1631006,Kierstan Bell,32,28.32,0.94532,-0.12914,0.0,0.0,2.69786,-0.42782,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1631007,Veronica Burton,66,65.37,0.34461,-0.26716,0.0,0.0,0.49642,0.18726,++,False,False,False,
SMALL_PRESSURE [paint],paint,1631009,Rhyne Howard,88,90.4,-0.14694,-0.08904,0.0,0.0,-0.17443,-0.09742,--,False,False,False,
SMALL_PRESSURE [paint],paint,1631019,NaLyssa Smith,88,82.81,-0.61606,0.00543,0.0,0.0,0.00356,-1.17232,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1631022,Shakira Austin,52,41.83,-0.07864,0.04123,0.0,0.0,-1.56895,0.21744,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1631031,Queen Egbo,52,41.83,0.08138,0.02175,0.0,0.0,-2.02783,3.02333,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1631044,Naz Hillmon,90,93.51,0.50519,-0.05214,0.0,0.0,0.93219,0.11544,++,False,False,False,
SMALL_PRESSURE [paint],paint,1631055,Nyara Sabally,29,32.15,-1.18809,0.05936,0.0,0.0,-1.78522,-1.49222,--,False,False,False,
SMALL_PRESSURE [paint],paint,1631083,Emily Engstler,54,35.29,0.43039,-0.08289,0.0,0.0,0.3536,1.78908,++,False,False,False,
SMALL_PRESSURE [paint],paint,1631086,Lexie Hull,62,58.89,1.12991,-0.10705,0.0,0.0,1.32167,0.98206,++,False,False,False,
SMALL_PRESSURE [paint],paint,1631089,Destanni Henderson,36,32.23,0.6487,-0.32265,0.0,0.0,1.40614,0.08649,++,False,False,False,
SMALL_PRESSURE [paint],paint,1631135,Olivia Nelson-Ododa,65,56.89,0.07551,0.05451,0.0,0.0,0.70321,-0.44644,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1631141,Jade Melbourne,43,33.72,1.10765,-0.21227,0.0,0.0,0.46482,1.71895,++,False,False,False,
SMALL_PRESSURE [paint],paint,1631263,Nikolina Milić,41,33.35,-0.69636,-0.01076,0.0,0.0,0.47898,-2.50749,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1641602,Ivana Dojkić,23,9.46,0.04556,-0.20796,0.0,0.0,,-0.3412,x-,False,False,False,
SMALL_PRESSURE [paint],paint,1641641,Robyn Parks,28,29.6,0.70614,-0.13125,0.0,0.0,0.19166,1.54601,++,False,False,False,
SMALL_PRESSURE [paint],paint,1641642,Li Meng,29,27.5,0.45491,-0.16642,0.0,0.0,-0.42341,0.65746,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1641648,Aliyah Boston,70,69.25,0.19116,0.05199,0.0,0.0,0.17874,0.20357,++,False,False,False,
SMALL_PRESSURE [paint],paint,1641649,Diamond Miller,37,26.04,0.93009,-0.02136,0.0,0.0,0.03041,2.60798,++,False,False,False,
SMALL_PRESSURE [paint],paint,1641650,Haley Jones,53,55.7,0.98281,-0.10821,0.0,0.0,0.78405,1.29872,++,False,False,False,
SMALL_PRESSURE [paint],paint,1641651,Jordan Horston,64,56.65,-0.6916,-0.0871,0.0,0.0,-0.15228,-1.30704,--,False,False,False,
SMALL_PRESSURE [paint],paint,1641652,Maddy Siegrist,33,33.9,1.34991,-0.0994,0.0,0.0,2.26338,0.76348,++,False,False,False,
SMALL_PRESSURE [paint],paint,1641657,Dorka Juhász,55,42.37,-0.30077,0.05957,0.0,0.0,-0.47781,-0.28192,--,False,False,False,
SMALL_PRESSURE [paint],paint,1641658,Grace Berger,27,26.85,0.19326,-0.17635,0.0,0.0,0.4809,-0.24463,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1641660,Zia Cooke,37,32.47,-0.39344,-0.25722,0.0,0.0,1.33327,-2.08624,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1641675,Dulcy Fankam Mendjiadeu,24,17.26,-1.4678,0.01342,0.0,0.0,-0.08626,-2.84934,--,False,False,False,
SMALL_PRESSURE [paint],paint,1641690,Kadi Sissoko,20,19.42,-0.04357,-0.0566,0.0,0.0,,-0.05818,x-,False,False,False,
SMALL_PRESSURE [paint],paint,1642210,Julie Vanloo,35,25.75,0.38936,-0.30271,0.0,0.0,0.64287,0.13163,++,False,False,False,
SMALL_PRESSURE [paint],paint,1642244,Sevgi Uzun,28,27.19,1.64083,-0.23117,0.0,0.0,1.8324,1.08664,++,False,False,False,
SMALL_PRESSURE [paint],paint,1642286,Caitlin Clark,35,34.63,0.21797,-0.15693,0.0,0.0,-0.04664,0.33395,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1642288,Rickea Jackson,35,29.0,0.24439,-0.07955,0.0,0.0,-0.43147,1.0325,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1642289,Kamilla Cardoso,27,13.81,-0.69484,0.1521,0.0,0.0,-3.53789,0.56725,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1642290,Aaliyah Edwards,29,24.65,1.0998,-0.02314,0.0,0.0,2.78291,-0.56264,+-,False,False,False,
SMALL_PRESSURE [paint],paint,1642291,Angel Reese,29,9.64,-0.14793,0.01774,0.0,0.0,-1.77318,1.43192,-+,False,False,False,
SMALL_PRESSURE [paint],paint,1642292,Jacy Sheldon,33,28.56,-0.4117,-0.2425,0.0,0.0,-0.90875,0.14555,-+,False,False,False,
SMALL_PRESSURE [ft],ft,100720,Sue Bird,51,58.7,0.04328,-0.03643,0.0,0.0,-0.16426,0.22829,-+,False,False,False,
SMALL_PRESSURE [ft],ft,100940,Diana Taurasi,89,80.31,0.1562,-0.05492,0.0,0.0,0.337,0.02236,++,False,False,False,
SMALL_PRESSURE [ft],ft,201480,Sylvia Fowles,51,60.32,0.08987,0.14484,0.0,0.0,0.06534,0.12398,++,False,False,False,
SMALL_PRESSURE [ft],ft,201496,Candace Parker,58,49.29,0.1853,0.03649,0.0,0.0,0.28096,-0.09813,+-,False,False,False,
SMALL_PRESSURE [ft],ft,201507,Leilani Mitchell,26,28.68,0.36502,-0.08228,0.0,0.0,0.14018,0.71108,++,False,False,False,
SMALL_PRESSURE [ft],ft,201516,Allie Quigley,50,52.21,0.68,-0.01686,0.0,0.0,0.70112,0.69189,++,False,False,False,
SMALL_PRESSURE [ft],ft,201886,DeWanna Bonner,123,127.42,0.15984,0.01988,0.0,0.0,-0.19688,0.55514,-+,False,False,False,
SMALL_PRESSURE [ft],ft,201896,Briann January,55,60.83,0.13606,-0.01889,0.0,0.0,-0.06088,0.32704,-+,False,False,False,
SMALL_PRESSURE [ft],ft,201911,Kristi Toliver,22,22.6,0.44716,-0.04209,0.0,0.0,-0.0723,1.25901,-+,False,False,False,
SMALL_PRESSURE [ft],ft,201913,Kia Vaughn,42,48.34,0.10139,0.08683,0.0,0.0,0.0888,0.05721,++,False,False,False,
SMALL_PRESSURE [ft],ft,201919,Shavonte Zellous,20,24.86,0.53991,-0.00236,0.0,0.0,1.06064,0.30577,++,False,False,False,
SMALL_PRESSURE [ft],ft,202250,Tina Charles,85,89.2,0.25233,0.04981,0.0,0.0,0.15139,0.35683,++,False,False,False,
SMALL_PRESSURE [ft],ft,202252,Alysha Clark,93,78.3,-0.18725,0.01032,0.0,0.0,0.05398,-0.40149,+-,False,False,False,
SMALL_PRESSURE [ft],ft,202259,Epiphanny Prince,46,50.44,0.32436,-0.02332,0.0,0.0,-0.16176,0.95009,-+,False,False,False,
SMALL_PRESSURE [ft],ft,202633,Liz Cambage,40,36.12,0.60824,0.13299,0.0,0.0,1.58167,-0.56922,+-,False,False,False,
SMALL_PRESSURE [ft],ft,202638,Jessica Breland,20,21.75,0.15178,0.05836,0.0,0.0,-0.44882,0.42209,-+,False,False,False,
SMALL_PRESSURE [ft],ft,202641,Sydney Colson,20,16.57,0.79776,-0.01704,0.0,0.0,1.94971,-0.3542,+-,False,False,False,
SMALL_PRESSURE [ft],ft,202650,Jantel Lavender,37,32.47,0.21652,0.07085,0.0,0.0,0.14855,0.27045,++,False,False,False,
SMALL_PRESSURE [ft],ft,202658,Danielle Robinson,72,79.13,0.22236,0.03039,0.0,0.0,0.16991,0.31118,++,False,False,False,
SMALL_PRESSURE [ft],ft,202662,Jasmine Thomas,44,45.2,0.02646,-0.03166,0.0,0.0,-0.19032,0.23272,-+,False,False,False,
SMALL_PRESSURE [ft],ft,202664,Courtney Vandersloot,114,132.89,-0.34673,0.00277,0.0,0.0,-0.51246,-0.17952,--,False,False,False,
SMALL_PRESSURE [ft],ft,203014,Nneka Ogwumike,105,77.24,-0.16684,0.07043,0.0,0.0,-0.31249,-0.05811,--,False,False,False,
SMALL_PRESSURE [ft],ft,203024,Damiris Dantas,39,38.51,-0.02532,-0.00496,0.0,0.0,0.14558,-0.26536,+-,False,False,False,
SMALL_PRESSURE [ft],ft,203026,Tiffany Hayes,85,81.89,0.38296,0.00843,0.0,0.0,0.51583,0.23368,++,False,False,False,
SMALL_PRESSURE [ft],ft,203029,Riquna Williams,43,39.75,-0.32941,-0.06445,0.0,0.0,-0.62225,0.05741,-+,False,False,False,
SMALL_PRESSURE [ft],ft,203035,Shey Peddy,65,56.89,0.04451,-0.0378,0.0,0.0,0.01461,-0.11682,+-,False,False,False,
SMALL_PRESSURE [ft],ft,203398,Brittney Griner,76,76.32,-0.11607,0.13988,0.0,0.0,0.20731,-0.43945,+-,False,False,False,
SMALL_PRESSURE [ft],ft,203399,Elena Delle Donne,37,32.47,0.43023,0.05838,0.0,0.0,0.8782,-0.17719,+-,False,False,False,
SMALL_PRESSURE [ft],ft,203400,Skylar Diggins-Smith,86,82.2,0.03744,0.0004,0.0,0.0,-0.11949,0.23375,-+,False,False,False,
SMALL_PRESSURE [ft],ft,203403,Tianna Hawkins,67,47.62,-0.04234,0.03478,0.0,0.0,0.19691,-0.11648,+-,False,False,False,
SMALL_PRESSURE [ft],ft,203406,Layshia Clarendon,52,57.37,0.49813,0.04107,0.0,0.0,0.24995,1.04261,++,False,False,False,
SMALL_PRESSURE [ft],ft,203416,Emma Meesseman,31,30.74,0.15225,0.09856,0.0,0.0,0.16773,0.13222,++,False,False,False,
SMALL_PRESSURE [ft],ft,203822,Rebekah Gardner,30,30.38,-0.75332,0.07527,0.0,0.0,-1.25037,-0.25628,--,False,False,False,
SMALL_PRESSURE [ft],ft,203823,Chiney Ogwumike,26,17.53,-0.95781,0.08334,0.0,0.0,-1.65616,-0.25946,--,False,False,False,
SMALL_PRESSURE [ft],ft,203824,Odyssey Sims,62,53.21,0.23463,0.0035,0.0,0.0,0.74943,-0.53262,+-,False,False,False,
SMALL_PRESSURE [ft],ft,203825,Kayla McBride,120,119.08,0.27032,-0.02286,0.0,0.0,0.41346,0.24955,++,False,False,False,
SMALL_PRESSURE [ft],ft,203826,Alyssa Thomas,100,102.08,-0.11021,0.09504,0.0,0.0,-0.15742,-0.06827,--,False,False,False,
SMALL_PRESSURE [ft],ft,203827,Natasha Howard,94,95.04,-0.12261,0.03774,0.0,0.0,-0.16366,-0.18349,--,False,False,False,
SMALL_PRESSURE [ft],ft,203828,Stefanie Dolson,98,105.75,-0.02392,0.06042,0.0,0.0,-0.06652,-0.05178,--,False,False,False,
SMALL_PRESSURE [ft],ft,203831,Natalie Achonwa,27,29.16,0.55347,0.10257,0.0,0.0,1.09094,0.03864,++,False,False,False,
SMALL_PRESSURE [ft],ft,203833,Chelsea Gray,114,98.13,-0.17811,0.02214,0.0,0.0,-0.46113,0.10491,-+,False,False,False,
SMALL_PRESSURE [ft],ft,203849,Theresa Plaisance,39,43.03,0.13138,-0.0126,0.0,0.0,0.29961,-0.24101,+-,False,False,False,
SMALL_PRESSURE [ft],ft,203855,Stephanie Talbot,77,76.68,-0.20778,0.03796,0.0,0.0,-0.32914,-0.0317,--,False,False,False,
SMALL_PRESSURE [ft],ft,203866,Kayla Thornton,125,130.51,-0.10019,0.02384,0.0,0.0,-0.30273,0.10832,-+,False,False,False,
